,BPA,PNW,CAISO
89,1479.52087928,1931.48939854,1676.23118515
90,1211.2232307,1581.23137167,1963.97880156
91,1091.37065532,1424.76586856,2207.956358
92,1072.00509289,1399.48445546,2170.67075137
93,1087.35596551,1419.52475915,1941.28321491
94,930.96581907,1215.36007711,1787.27744838
95,931.703374614,1216.32294336,1886.16536163
96,105.609931086,137.871972698,256.841785595
97,108.104653868,141.12879095,288.569300286
98,77.5212005087,101.20261163,260.618870677
99,23.4688735748,30.638216155,265.906789793
100,19.6805908324,25.6926773269,284.792215204
101,21.5285336335,28.1051352918,258.352619628
102,20.9741507932,27.3813979023,327.095568126
103,14.949857279,19.5167849596,410.191439936
104,14.7835424093,19.2996637197,543.900251848
105,9.60930256604,12.5447814178,540.878583783
106,6.92978550436,9.04671736861,646.636966086
107,5.35903412337,6.99612809839,899.701666599
108,3.60348846227,4.70429303168,999.416712772
109,12.750805328,16.6459599582,840.023722299
110,35.2772280037,46.0538224591,774.302441868
111,46.3833643092,60.5526949206,701.782408288
112,23.3579970243,30.4934687001,635.30571084
113,6.92978550436,9.04671736861,568.073596375
114,6.46779980407,8.44360287737,757.683267506
115,5.91341696372,7.71986548788,740.308676127
116,9.40602887554,12.2794110647,682.896982876
117,9.14731686575,11.9416669266,654.946553268
118,7.48416834471,9.7704547581,523.503992404
119,7.85375690494,10.2529463511,401.126435738
120,3854.86791846,5032.46464551,2289.19285233
121,3583.6692057,4678.41932859,2503.70891613
122,3615.66266272,4720.18624375,2198.02352521
123,3560.11346857,4647.66771354,1958.99133983
124,3435.27697353,4484.69578789,2088.46710691
125,3360.86495287,4387.55215779,2107.62032689
126,3576.14405709,4668.5953748,2084.63646291
127,3436.05608791,4485.7129085,2118.34613008
128,2907.64155494,3795.87670358,2155.12031245
129,2201.51809025,2874.04450424,1912.25748307
130,1723.11888283,2249.502458,1695.44303286
131,1398.36294483,1825.53909247,1567.49952338
132,1174.66740326,1533.50835934,1806.53170876
133,1039.72772225,1357.34689589,1969.71714302
134,758.200738959,989.818197075,1823.38654235
135,460.939914597,601.749235767,1873.9510431
136,174.508349927,227.817689199,1898.46716468
137,26.9731739808,35.2130208627,2222.53964679
138,90.5249831483,118.178829175,2191.89449481
139,122.82189582,160.341900548,2116.04774368
140,152.440285085,199.008205072,2245.52351077
141,173.359867537,226.31836493,2332.09606509
142,161.136589452,210.361082835,2260.84608675
143,141.451274535,184.662238296,2014.15261338
144,2650.08591943,3459.64219247,1036.66202715
145,2647.06671523,3455.70067262,1055.51042764
146,2857.05498569,3729.83679594,1040.43170725
147,2336.29316609,3049.99107844,1205.54369557
148,1696.36040266,2214.56971627,1194.9885913
149,1346.8754158,1758.32299712,1288.47665774
150,893.152543397,1165.99548746,1672.98402781
151,697.835599184,911.012531572,1735.56071745
152,471.197713452,615.140618084,1628.50180265
153,251.326225125,328.102121574,846.670150174
154,157.417023334,205.505252394,248.044950496
155,301.745048054,393.923039235,492.320220894
156,638.350462417,833.355695061,313.637384214
157,1065.11289497,1390.48680806,364.905033557
158,1605.04282233,2095.35616493,443.31437961
159,1739.59772809,2271.01531082,620.48934425
160,1816.4039677,2371.28455313,859.48706251
161,2166.17691679,2827.90720208,1133.9197737
162,2324.82140656,3035.01489108,1348.0376033
163,2410.15584031,3146.4175461,1445.29534985
164,2452.87834031,3202.19104479,1614.93095429
165,2329.8272029,3041.54987324,1378.94898011
166,2367.45080936,3090.66685294,1136.18158176
167,1911.19740788,2495.03578052,1213.08305577
168,2115.92836688,2762.30857294,122.917438667
169,2047.87525463,2673.46638986,169.513591887
170,2154.4276219,2812.568697,230.570620244
171,2257.53018495,2947.16734328,195.221814353
172,2352.65448612,3071.35050408,190.401522641
173,2291.87761729,2992.00733328,226.553710484
174,2294.0921228,2994.89833264,333.403510109
175,2256.83120075,2946.25483127,393.657156514
176,2172.72818666,2836.45977371,369.555697952
177,2183.34877429,2850.32477062,432.219490214
178,2764.7238194,3609.30002532,536.659143983
179,3278.25452068,4279.70564058,512.557685421
180,3231.79209787,4219.04973613,422.578906789
181,2882.68357562,3763.29448515,387.230100898
182,2861.89434025,3736.15449119,294.037794458
183,3253.88593456,4247.89286495,186.38461288
184,2870.29742122,3747.12457078,112.47347329
185,2199.97111496,2872.02495426,93.9956883922
186,1733.23018397,2262.70259003,102.832889865
187,1250.96964124,1633.11963609,126.934348427
188,790.569429242,1032.0749729,121.310674763
189,488.547031136,637.78985788,163.08653627
190,253.230964924,330.588727054,189.598140689
191,178.400046513,232.898233045,192.811668497
192,0.0426129887785,0.0556305336534,9.51185998955
193,0.0497151535749,0.0649022892623,2.37796499739
194,0.213064943893,0.278152668267,2.37796499739
195,0.305393086246,0.398685491183,3.17061999652
196,0.269882262264,0.352326713138,7.13389499216
197,0.426129887785,0.556305336534,15.0604449835
198,0.241473603078,0.315239690703,23.7796499739
199,0.257098365969,0.335637553484,11.8898249869
200,0.355108239821,0.463587780445,2.37796499739
201,0.617888337289,0.806642737975,2.37796499739
202,0.17755411991,0.231793890223,3.17061999652
203,0.0284086591857,0.0370870224356,4.75592999477
204,0.0,0.0,5.5485849939
205,0.0,0.0,14.2677899843
206,0.0,0.0,17.4384099808
207,0.0,0.0,19.0237199791
208,0.0,0.0,18.23106498
209,0.0,0.0,14.2677899843
210,0.0,0.0,4.75592999477
211,0.0,0.0,14.2677899843
212,0.106532471946,0.139076334134,26.1576149713
213,0.0284086591857,0.0370870224356,18.23106498
214,0.0284086591857,0.0370870224356,19.8163749782
215,0.0355108239821,0.0463587780445,23.7796499739
216,0.0860321692458,0.112313536874,9.51185998955
217,0.0,0.0,2.37796499739
218,0.0,0.0,2.37796499739
219,0.0,0.0,3.17061999652
220,0.0,0.0,7.13389499216
221,0.0,0.0,15.0604449835
222,0.0,0.0,23.7796499739
223,0.0,0.0,11.8898249869
224,0.172064338492,0.224627073749,2.37796499739
225,0.430160846229,0.561567684372,2.37796499739
226,1.29048253869,1.68470305312,3.17061999652
227,0.60222518472,0.786194758121,4.75592999477
228,0.0,0.0,5.5485849939
229,0.344128676983,0.449254147498,14.2677899843
230,0.258096507737,0.336940610623,17.4384099808
231,0.0,0.0,19.0237199791
232,0.0,0.0,18.23106498
233,0.0,0.0,14.2677899843
234,0.0,0.0,4.75592999477
235,0.0,0.0,14.2677899843
236,0.0,0.0,26.1576149713
237,0.0,0.0,18.23106498
238,0.0,0.0,19.8163749782
239,0.0,0.0,23.7796499739
240,0.0860321692458,0.112313536874,177.543067684
241,0.0,0.0,193.530358138
242,0.0,0.0,151.458541152
243,0.0,0.0,132.105505338
244,0.0,0.0,158.19003187
245,0.0,0.0,158.19003187
246,0.0,0.0,138.836996056
247,0.0,0.0,120.325396582
248,0.172064338492,0.224627073749,130.422632659
249,0.430160846229,0.561567684372,191.847485459
250,1.29048253869,1.68470305312,180.908813042
251,0.60222518472,0.786194758121,157.34859553
252,0.0,0.0,147.251359453
253,0.344128676983,0.449254147498,167.445831607
254,0.258096507737,0.336940610623,125.37401462
255,0.0,0.0,96.7651790692
256,0.0,0.0,70.6806525375
257,0.0,0.0,86.6679429924
258,0.0,0.0,106.020978806
259,0.0,0.0,129.581196319
260,0.0,0.0,118.642523902
261,0.0,0.0,112.752469524
262,0.0,0.0,99.2894880884
263,0.0,0.0,70.6806525375
264,0.0860321692458,0.112313536874,744.448822844
265,0.0,0.0,925.148369328
266,0.0,0.0,1098.35346458
267,0.0,0.0,1214.93381715
268,0.0,0.0,1181.62514498
269,0.0,0.0,1180.79242818
270,0.0,0.0,1052.55404035
271,0.0,0.0,975.944094377
272,0.172064338492,0.224627073749,963.453342316
273,0.430160846229,0.561567684372,791.913680676
274,1.29048253869,1.68470305312,707.809283464
275,0.60222518472,0.786194758121,746.946973256
276,0.0,0.0,501.295516054
277,0.344128676983,0.449254147498,341.413889671
278,0.258096507737,0.336940610623,325.592270394
279,0.0,0.0,285.621863798
280,0.0,0.0,156.550759166
281,0.0,0.0,160.714343187
282,0.0,0.0,343.912040083
283,0.0,0.0,528.775170588
284,0.0,0.0,525.444303372
285,0.0,0.0,516.284418527
286,0.0,0.0,745.281539648
287,0.0,0.0,711.140150681
288,931.024787747,1215.43705972,516.890292671
289,1152.85883856,1505.03764825,634.262760875
290,2205.38772352,2879.09624481,499.585377487
291,2611.19469254,3408.8703558,475.508973752
292,3776.57582074,4930.25564065,448.423019551
293,4086.64157957,5335.04122659,405.5369254
294,4280.94970867,5588.70719147,424.346615817
295,4343.53803808,5670.41519331,620.719783775
296,3973.4398313,5187.25826541,734.330313896
297,4264.48122004,5567.20785907,750.882841463
298,4163.14982894,5434.9214477,1131.59097551
299,4229.11298652,5521.03523045,1621.39531398
300,4626.59489405,6039.94111495,1719.95809177
301,4656.75203782,6079.31075433,1743.28210789
302,4546.31176415,5935.13285138,1516.06104764
303,4366.42124324,5700.2888293,1685.3482614
304,4516.09761123,5895.6887875,1459.63197639
305,4261.24302939,5562.98045612,1263.25880843
306,3353.59617038,4378.06288562,1320.4402673
307,3212.68990209,4194.11214372,1580.01399506
308,2663.4388018,3477.07415379,1869.68322749
309,2604.67977076,3400.36523597,1956.20780341
310,2185.64376649,2853.32084398,2166.12394847
311,2027.97086439,2647.4815462,1844.85443614
312,1814.37238859,2368.63236108,507.131248884
313,1809.24493626,2361.93855909,545.708586359
314,1715.5593446,2239.63360914,581.07114571
315,1551.88440927,2025.95875884,657.422126129
316,1522.69140096,1987.84778193,676.710794866
317,1883.14215091,2458.41011869,630.096512084
318,2194.53992903,2864.9346332,572.230505872
319,2141.15540686,2795.2420455,528.027306683
320,2133.66606082,2785.46483136,532.045779336
321,2330.73388301,3042.73352873,569.81942228
322,2591.6759165,3383.38892494,634.918679269
323,3137.53100292,4095.99347639,672.692322212
324,3110.06719478,4060.13994096,773.154138552
325,2938.15282764,3835.70865227,802.890836189
326,2760.32370328,3603.55574841,662.244293313
327,2289.8344769,2989.34004818,602.77089804
328,2043.96134204,2668.35684339,519.186666845
329,1726.329582,2253.69397128,397.828792706
330,1841.24644672,2403.71598788,242.715748277
331,1588.33487279,2073.54422036,162.346295205
332,1325.2542603,1730.09694555,110.106150709
333,987.701004629,1289.42689899,112.517234301
334,914.868791418,1194.3456807,106.891372586
335,742.046880672,968.729609233,114.928317893
336,298.448950356,389.62003963,134.110255416
337,449.265268189,586.508183014,192.200793859
338,542.201105187,707.834340975,207.978470967
339,648.967715459,847.21633872,243.119660888
340,785.222580841,1025.09475306,233.079320911
341,750.289007196,979.48956553,249.57416516
342,650.011547405,848.579043609,234.513655193
343,687.067581462,896.955067183,226.624816639
344,961.647572546,1255.41458557,205.109802401
345,746.461623397,974.492980935,237.382323758
346,621.253979436,811.036526679,295.472862201
347,682.529401455,891.030550203,344.240227807
348,767.373053515,1001.79249806,305.513202178
349,1301.5627533,1699.16808525,241.685326606
350,2561.22434623,3343.63491674,215.150142379
351,3731.6992044,4871.66997963,211.564306673
352,4315.07078282,5633.2516747,190.766459576
353,4569.67879147,5965.63810897,164.948442491
354,4559.55940651,5952.42742364,192.917961
355,4457.68432234,5819.43123021,197.220963848
356,4121.08330589,5380.00431578,242.402493747
357,3917.07506777,5113.6750232,234.513655193
358,3840.4316987,5013.61840561,180.008952457
359,3547.480259,4631.17527285,189.332125294
360,629.083141786,821.257365255,509.323135269
361,345.10747978,450.531957937,533.967803104
362,221.402965643,289.037814155,476.463578154
363,101.247928426,132.177452253,500.361437874
364,55.4385997304,72.3741510841,578.029481962
365,83.641120354,109.192063125,533.967803104
366,121.22690979,158.259673355,501.855054106
367,192.058286863,250.728834025,441.363596692
368,297.048978904,387.792400658,401.035958415
369,232.906549732,304.055547953,269.597729959
370,166.491515831,217.351848343,306.93813577
371,140.749028159,183.74546757,269.597729959
372,160.86858337,210.011205444,402.529574648
373,238.711054624,311.633230579,519.03164078
374,378.317924626,493.887630061,457.793375249
375,454.807378293,593.743313699,977.571824144
376,644.194772774,840.985343047,1348.73545791
377,623.899500923,814.490210083,1244.92912975
378,494.519338797,645.586604174,982.052672842
379,411.704086112,537.472697275,1124.69302304
380,387.789050418,506.252024044,1291.97804108
381,285.803113983,373.11111486,1575.01831713
382,187.630228087,244.948078442,1861.04582564
383,140.30973656,183.171979844,1958.13088075
384,2535.09623217,3309.52510727,112.948710749
385,2553.72105328,3333.83949515,109.789306253
386,2818.17840155,3679.08407513,137.434095597
387,3191.08008415,4165.90089314,131.115286604
388,3436.53987413,4486.3444832,141.383351217
389,3697.12023988,4826.5277283,176.136800679
390,3477.18815284,4539.4101212,195.883078782
391,3596.0014378,4694.5188483,215.629356885
392,3623.69802398,4730.67627152,216.419208009
393,3435.2338538,4484.63949582,308.041938407
394,3026.74073649,3951.35866383,308.041938407
395,2939.53038351,3837.50702808,332.527323254
396,3370.99492319,4400.77666213,339.635983371
397,3212.87166655,4194.34943413,284.346404683
398,3213.48799413,4195.15403933,235.375634988
399,3344.06893994,4365.62524797,181.665758548
400,2984.65436726,3896.41562305,122.426924239
401,2438.45604782,3183.3629867,103.47049726
402,2174.33328168,2838.55519801,124.006626487
403,1920.56479529,2507.2647458,234.585783864
404,1623.5829471,2119.55998316,265.389977704
405,1310.62940768,1711.00444867,229.056825995
406,1089.75521346,1422.65693663,231.426379367
407,806.068431708,1052.30865758,237.74518836
408,2077.30004394,2711.87995293,131.653115029
409,1972.59413326,2575.18816352,173.542742538
410,1897.1054237,2476.63893434,233.385067551
411,1790.51830026,2337.4912536,223.660689736
412,1679.06519902,2191.99112144,275.27469506
413,1644.11092797,2146.3589138,321.652496945
414,1361.2892586,1777.14002428,330.628845697
415,1105.11942764,1442.71465749,329.132787571
416,1028.32445946,1342.46012984,329.132787571
417,1007.9694675,1315.88703329,421.140362279
418,1220.68605508,1593.5849283,519.132169488
419,1249.61539959,1631.35169659,557.281651683
420,1230.64952436,1606.59206836,486.966919793
421,1117.0427433,1458.28034373,448.069408535
422,894.241536828,1167.41714991,448.817437597
423,785.878970537,1025.95165866,423.384449467
424,838.559848585,1094.72565089,365.038182579
425,1072.25152068,1399.80616276,410.667955402
426,1055.50932261,1377.94950733,443.581234159
427,928.525479925,1212.17425578,423.384449467
428,812.665401001,1060.92088904,460.037873537
429,827.15046121,1079.83088931,502.675530109
430,761.676954882,994.356337966,511.651878861
431,751.387731825,980.923931887,408.423868214
432,3303.45062143,4312.5987225,121.976964265
433,2996.00991778,3911.24010154,168.216597777
434,2422.52125308,3162.56038261,228.80646238
435,2269.90017671,2963.31615758,193.728119715
436,2157.68893709,2816.82628862,188.944709352
437,2094.89720631,2734.85274976,224.820287077
438,2117.21197495,2763.98430151,330.852550131
439,1770.7735408,2311.71480522,390.645179673
440,1563.70939231,2041.39607351,366.728127856
441,1276.69922114,1666.70916598,428.912462579
442,986.019087153,1287.23118427,532.553020452
443,812.392708021,1060.56489298,508.635968635
444,400.856655252,523.311560382,419.345641853
445,207.523975235,270.919027722,384.267299188
446,110.09892662,143.732280183,291.788032164
447,53.7131020239,70.1215431122,184.958534049
448,98.4079209182,128.46987065,111.612908478
449,109.064324334,142.381624457,93.2765020851
450,97.7354291691,127.591944085,102.046087751
451,130.101237487,169.844957554,125.963139568
452,156.535326425,204.354212042,120.382494144
453,173.347613575,226.302367591,161.838717293
454,130.446104915,170.29517613,188.147474291
455,117.737740035,153.704621456,191.336414533
456,2158.2903858,2817.61146972,9.51185998955
457,2049.50217245,2675.59030346,2.37796499739
458,1971.07028846,2573.19881,2.37796499739
459,1860.32751711,2428.62600145,3.17061999652
460,1744.52905191,2277.45307038,7.13389499216
461,1708.21197418,2230.04174175,15.0604449835
462,1414.36357627,1846.42764526,23.7796499739
463,1148.20612592,1498.96361087,11.8898249869
464,1068.41705453,1394.80033229,2.37796499739
465,1047.26845658,1367.19119658,2.37796499739
466,1268.27849662,1655.71605303,3.17061999652
467,1298.33574632,1694.9552824,4.75592999477
468,1278.63042437,1669.23031902,5.5485849939
469,1160.59431108,1515.13617634,14.2677899843
470,929.106470271,1212.93272881,17.4384099808
471,816.519034629,1065.95174234,19.0237199791
472,871.253849148,1137.40711377,18.23106498
473,1114.05675602,1454.38218802,14.2677899843
474,1096.66180856,1431.67337932,4.75592999477
475,964.727085112,1259.43483696,14.2677899843
476,844.349821765,1102.28436262,26.1576149713
477,859.39962946,1121.93163115,18.23106498
478,791.373424173,1033.12457464,19.8163749782
479,780.683042075,1019.16846224,23.7796499739
480,640.049525198,835.573792686,580.694338798
481,385.744438884,503.582818387,737.74228003
482,284.44368468,371.336402976,727.017054775
483,237.994719797,310.69806762,781.409268567
484,144.573039331,188.737649257,670.326578428
485,95.4028346719,124.546781556,573.033463616
486,22.3221457187,29.1411824004,596.78217668
487,14.5170801455,18.9518017565,556.179538216
488,54.2255640728,70.7905536199,674.157016019
489,72.3292169601,94.4245652221,911.644146662
490,71.1336927128,92.8638286068,1061.03121271
491,89.066556422,116.274877835,1227.27220416
492,115.624273629,150.945526931,1605.71943815
493,147.533384869,192.602330116,2117.46590031
494,212.120159302,276.919268018,2629.97844999
495,196.288003006,256.250656666,2701.22458918
496,215.194364509,280.932590743,2832.99164232
497,383.865757924,501.130232277,2704.28893926
498,508.519083848,663.863033745,2267.61905388
499,407.212638061,531.609188069,1952.7570839
500,336.26681188,438.990616032,2510.46879715
501,217.653727633,284.143247562,2227.01641542
502,114.59953856,149.60775269,2224.71815286
503,85.0530107347,111.035262056,2464.50354606
504,0.0513417784209,0.0670258203928,1905.70616038
505,0.0,0.0,1645.3241427
506,0.0,0.0,1231.77623226
507,0.0,0.0,947.210126246
508,0.0,0.0,764.217191218
509,0.0,0.0,711.81833317
510,0.0,0.0,666.674701622
511,0.0,0.0,709.399924337
512,0.0924152011576,0.120646476707,823.871275765
513,0.287513959157,0.3753445942,778.727644216
514,0.24644053642,0.321723937885,773.89082655
515,0.266977247789,0.348534266042,1289.81804425
516,0.256708892104,0.335129101964,1341.41076602
517,0.225903825052,0.294913609728,1397.03416918
518,0.195098757999,0.254698117493,1477.64779694
519,0.215635469368,0.28150844565,1477.64779694
520,0.0513417784209,0.0670258203928,1524.40370105
521,0.0410734227367,0.0536206563142,1293.04258936
522,0.133488623894,0.174267133021,1061.68147767
523,0.133488623894,0.174267133021,861.759680814
524,0.338855737578,0.442370414592,561.070849249
525,0.0205367113683,0.0268103281571,382.108595609
526,0.0102683556842,0.0134051640786,293.433605067
527,0.61610134105,0.804309844713,178.156117362
528,868.443461919,1133.73820094,445.369458413
529,742.821978036,969.741485687,175.495846135
530,695.956362937,908.559220545,138.056732293
531,682.240019134,890.652766494,96.7177107586
532,818.648425588,1068.73162609,69.4183569155
533,951.446908551,1242.09779184,160.676196905
534,950.635275559,1241.03821875,262.853778433
535,904.827697732,1181.23720331,466.428959949
536,904.631858482,1180.98153849,588.886061474
537,1011.43921307,1320.41672725,620.865304547
538,1045.50982689,1364.89533536,733.962627612
539,1135.14089009,1481.90716722,1152.81271372
540,1143.67503238,1493.04834514,1289.30948294
541,1066.30374792,1392.04144637,1195.71169833
542,1135.614837,1482.52589687,1240.95062756
543,1009.06787466,1317.3209852,1371.20754447
544,737.320534652,962.559444715,1256.55025832
545,531.595024696,693.988282893,999.936332198
546,223.752319322,292.104855511,999.936332198
547,122.11783154,159.42275658,948.457550665
548,158.726183967,207.214339383,1009.29611066
549,398.714270574,520.514713543,1081.05441219
550,233.670716377,305.053154539,1205.07147679
551,97.1003244157,126.762825608,1149.69278757
552,36.286208578,47.3710294752,1139.15238632
553,33.2953949272,43.466573012,922.513581622
554,40.6811789332,53.1085886857,700.278940642
555,102.372237516,133.64521869,606.748534187
556,127.540724892,166.502251818,556.386007634
557,242.709270825,316.852833975,467.652032278
558,258.727204077,337.763973991,338.947797754
559,300.464971339,392.251920809,331.753151103
560,332.519504555,434.098569915,318.962668169
561,363.894154689,475.057643197,338.947797754
562,529.12702785,690.766354895,473.247868562
563,932.728502639,1217.6612306,677.096190324
564,1502.2454326,1961.15591723,828.183769983
565,1726.86010781,2254.38656372,844.971278834
566,1592.31121386,2078.73526614,667.503328124
567,1975.44528632,2578.91029546,637.125931155
568,2091.0150346,2729.78464048,704.275966559
569,2053.90656957,2681.34016915,864.157003236
570,2113.37475044,2758.97487002,785.815295264
571,1708.15388993,2229.96591375,767.428976046
572,1411.39536595,1842.55269706,737.051579078
573,1189.77994543,1553.23752668,749.842062012
574,1157.57018185,1511.18822696,666.70392294
575,1020.61327698,1332.39331199,717.066449493
576,3636.61542332,4747.53971713,768.300950265
577,3135.01519237,4092.70912842,890.718403728
578,3092.46767602,4037.16406791,900.481758912
579,3330.83201786,4348.34467084,1014.63791184
580,3307.97730191,4318.50822704,1021.39715773
581,3118.12512669,4070.65943432,1269.98720127
582,3055.93391486,3989.46986274,1627.47620647
583,3297.56146238,4304.91052529,1425.44985689
584,3740.66650288,4883.37663562,1322.5591138
585,3589.93288678,4686.59645794,1443.47451262
586,3588.58830259,4684.8411261,1188.12522319
587,3662.95436201,4781.92475459,1042.42592274
588,3792.39274779,4950.90437048,1095.7488626
589,3796.03046834,4955.65335293,956.05778073
590,3792.89926584,4951.5656212,1014.63791184
591,3532.18061046,4611.20184134,1114.52454564
592,2931.43178672,3826.93444742,1301.53034879
593,2453.29410238,3202.73381512,1212.15809748
594,2609.65466008,3406.85986956,1185.1211139
595,2600.17203868,3394.48046825,1568.14504805
596,2208.28362224,2882.87679144,1532.84676392
597,1984.18776441,2590.32345223,1467.50738692
598,2244.2218627,2929.79355444,989.854010214
599,2168.08144995,2830.3935378,953.804698764
600,24.3453072989,31.7823855078,1386.59948723
601,74.6931113661,97.5105892508,1158.29352675
602,119.556814892,156.079392809,1011.41137036
603,460.083596885,600.631327526,1201.40024656
604,1008.92078775,1317.12896573,1446.46993141
605,1015.48405828,1325.69720402,1319.54458975
606,961.408997512,1255.10312991,893.26702718
607,1242.26557177,1621.75662111,878.898120576
608,1381.20466764,1803.13925279,929.189293688
609,1289.73750287,1683.7304215,656.180068223
610,1273.02893615,1661.91767122,509.297911833
611,1410.35355166,1841.19262619,878.099847987
612,1713.00415092,2236.29784715,1171.86416077
613,1996.4091712,2606.27829138,1547.85055022
614,2240.10996003,2924.42553528,1617.30026547
615,1678.03233888,2190.64274005,1622.8881736
616,2094.92080463,2734.88355696,1369.03749027
617,2028.50225117,2648.17526262,1373.02885322
618,1694.65548346,2212.34397319,1417.7321182
619,1764.94081692,2304.10028318,1542.2626421
620,1817.12804546,2372.22982436,1179.84688666
621,1701.84803314,2221.73372472,1337.9048593
622,1632.56213444,2131.28215985,1416.13557303
623,1816.74364587,2371.72799722,1011.41137036
624,3454.61775768,4509.94485337,774.412588406
625,3446.91055402,4499.88322979,897.803841495
626,3623.99407542,4731.06276165,907.64486168
627,3401.66595596,4440.81717489,1022.70909769
628,3372.98231568,4403.37116929,1029.52211166
629,2854.67954272,3726.73569545,1280.08962561
630,2640.5821314,3447.23515848,1640.42236469
631,2598.93936417,3392.8712326,1436.78894701
632,2331.79058881,3044.11304022,1333.07973429
633,1795.78601715,2344.3681686,1454.95698428
634,1675.15084602,2186.88100003,1197.57645636
635,1915.57621083,2500.75223346,1050.71815514
636,1618.46068514,2112.87295711,1104.46526538
637,1107.00307236,1445.17372371,963.662976579
638,681.68173929,889.923941631,1022.70909769
639,218.413327846,285.13489275,1123.3903042
640,46.687022404,60.94911541,1311.88369082
641,68.0418539635,88.827485592,1221.80050605
642,154.860938144,202.168326559,1194.54845015
643,153.785515741,200.764380862,1580.61924202
644,184.819155446,241.278270817,1545.04016905
645,229.508963884,299.62005729,1479.18103396
646,372.181773638,485.876989084,997.728046451
647,454.181369337,592.926069631,961.391971921
648,3073.46184417,4012.35227699,2062.17206114
649,3183.1615073,4155.56332546,2172.30648061
650,3307.26993094,4317.58476624,2204.96703259
651,3097.91618279,4044.27700103,2021.91603195
652,2872.86890165,3750.48159484,2008.24417298
653,2915.98306111,3806.76639831,1899.62884895
654,2947.3845476,3847.76050601,1873.04467873
655,2710.19054674,3538.10776337,2097.870804
