,BPA_Load_sim,SDGE_Load_sim,SCE_Load_sim,PGEV_Load_sim,PGEB_Load_sim,Path8_sim,Path3_sim,Path14_sim,Path65_sim,Path66_sim,Path46_sim,Path61_sim,Path42_sim,Path24_sim,Path45_sim
48,7939.50692066,2898.52847033,13245.2194927,8288.81108898,6131.46450297,1473.35818682,-890.253650266,853.254477993,295.393627691,1992.74693675,4819.01982951,1377.48179632,-215.474768066,28.4785820652,74.5711478873
49,7289.97576119,2752.52067072,13329.6124631,8174.43096453,5853.90721191,1593.58247895,109.586939956,1016.70700378,411.366498325,2301.45844379,4815.51764934,1497.70608845,-259.000770215,41.6721715531,-0.0394655950661
50,8123.17989157,2979.63021222,13529.814397,8133.72923638,6214.24216095,1637.71622678,-1173.53332267,769.455976703,383.350543542,2902.92641332,4895.72305458,1541.83983627,-260.5373402,15.8201328983,-81.1447782658
51,7905.87855619,3011.23616226,14137.9814178,7038.12491426,6152.44511179,1876.59677244,-392.322529163,902.424582868,375.773134122,2063.48880265,4865.20925559,1780.72038194,-317.921649884,10.2631688472,-37.2840305117
52,7682.96982994,3151.74201214,14344.0881742,7444.27213676,6265.12547391,1414.19059888,-182.760286742,900.595650965,792.445070133,2442.93634157,5149.79314714,1318.31420838,-237.430758129,26.6200687133,-0.269968882183
53,7102.32890571,2987.12458666,13118.6065086,7006.17063837,5607.91612289,1218.95481116,230.022120055,873.173717591,426.724448606,2909.53618538,4903.71062144,1123.07842066,-167.781327995,1.09012618861,-28.4841459114
54,6841.65783735,2657.80116279,10487.9861689,6627.90045179,5099.65452208,1156.61242391,1739.43453267,911.765176052,850.736006304,1785.01125341,5391.15960639,1060.73603341,-206.499791956,37.8149083241,-88.337035817
55,7666.65848027,2422.20578229,10138.0088844,6966.76297042,5367.67877713,1374.51141448,1180.30393821,1285.38782165,950.48952349,1125.28125652,4134.83905241,1278.63502397,-244.215011425,76.520841932,-25.8082236833
56,7240.37034221,2587.88080255,11691.8294385,6951.67645758,5322.8460966,1329.89158066,1486.78491044,1593.72447633,621.857122647,1670.32899193,4293.23430619,1234.01519016,-270.377568648,-3.50907567524,-110.680018917
57,6804.96297281,2692.95010979,11807.8726089,6728.46637481,5625.50489777,1339.72119824,1092.23849249,1460.78162378,547.520770048,2045.277676,4632.2289072,1243.84480773,-275.106243675,71.3491288054,-103.990908123
58,6862.06285819,2714.96337078,11813.8508215,6967.78797551,5616.03963474,1288.66695713,1699.61089221,1500.79249604,1066.05349677,1627.48571932,4918.93026538,1192.79056663,-257.091066406,67.6507053073,21.9205957511
59,7801.45058029,2751.94339918,12557.7841677,7462.04294634,5903.91837921,1332.14499507,282.753646748,441.65466729,758.311252442,2180.06314544,4865.61291069,1236.26860457,-86.9939055268,-22.510128728,65.293652384
60,7158.38787585,2533.72671324,12229.1908576,6940.94145368,5538.0541795,1590.37062319,108.348557423,685.222591385,1259.2025786,2356.10091412,4277.56434712,1494.49423269,-47.4627970943,-20.168988283,60.2814318713
61,7497.08677229,2716.56856835,12663.299715,6964.82320277,5170.91564539,1324.56595135,108.392346634,659.380703418,1096.02377915,2086.95353404,4684.83498715,1228.68956085,-194.764669889,-37.2477389238,53.03587641
62,7130.5351773,2841.06472479,13749.1669882,7683.24216833,6131.05925363,1321.78403148,305.851049071,787.120520816,923.007299199,2280.97602371,4870.94254422,1225.90764097,-140.983952784,-33.46892497,124.136408404
63,7459.50995587,2897.576523,13258.6328197,7770.55026293,5694.93585841,1915.26538646,445.429069577,646.758607931,1165.05265085,1886.79017086,4626.6055188,1819.38899596,-37.4089364685,-16.5003622913,66.8541164115
64,7089.9363603,2908.84984561,12954.1811996,7185.40479669,5693.3286452,1248.2373489,496.154150037,817.644960569,1599.15119873,1986.18238777,5662.74642494,1152.3609584,-126.558439825,-47.5293195028,42.0122956885
65,7565.98568243,3028.16311887,13189.3298064,7124.61899179,6042.19356576,1483.96389837,-405.194066851,767.488310515,944.912759232,1819.67451382,6116.00583537,1388.08750787,-60.1579230539,-48.7571659533,-68.5381599388
66,7298.10762506,2737.03718463,12149.4083251,6734.12714333,5637.92149972,1368.59921631,-286.951549153,550.899014618,897.500791098,1922.5538994,6546.39775601,1272.72282581,-1.57812253191,-45.4083053607,-19.7303774167
67,6637.70407513,2440.32750922,10523.7810741,5853.94346242,5239.00965374,1499.45088033,431.633333011,635.514312326,1233.22195502,2185.72826387,5214.0851467,1403.57448982,25.8164155332,-44.1860934212,66.7503554121
68,6391.93484777,2464.32222114,10742.4043467,6246.73140587,5390.61015394,1936.38986986,408.834617353,703.562273592,2014.98732172,1618.58205452,5515.79343983,1840.51347936,31.256907277,-35.9620846672,139.869027225
69,7017.51414887,2914.11181466,12803.5501782,6717.62853544,5874.04290224,1989.26661097,-963.84247235,978.449501003,1959.39722743,1680.93890206,5570.65032459,1893.39022047,38.7620656301,-43.674850298,82.2672344741
70,7628.69063062,3135.36866934,13220.7745769,6758.05904174,6136.58635032,1265.86112455,-255.90196787,871.33196977,947.892270123,2316.94037925,4981.10218689,1169.98473404,14.1303889551,-16.0870621486,92.4195696449
71,7436.93374472,2902.84338834,12587.9172348,7409.52614079,5994.54821966,1409.43620524,36.3585294935,815.016153163,507.308680503,1723.71231867,4802.66158478,1313.55981473,-35.901661384,-31.3190287391,65.053771063
72,6410.7888376,2541.66979235,11944.3436888,6530.67350097,5429.36088991,1838.23832602,1399.75556037,712.163946153,-404.217484505,2659.60845124,1898.25177493,1742.36193552,-218.451818085,-56.6308118214,12.0303283071
73,6880.96683371,2514.08972151,10698.01162,6775.32272421,5655.47794449,2082.27537659,878.207387098,866.22928026,-306.33116955,2089.43694848,1773.37587004,1986.39898609,-189.96312579,-49.7630498109,5.40633093735
74,7073.97864699,2482.99884762,11258.7538558,7313.2617534,5459.91691563,1620.41404884,672.042634875,366.869766385,1316.40751031,1870.52103662,3442.48380326,1524.53765834,61.1134956275,-33.7943923272,73.0002942276
75,6776.80974027,2625.42901549,12596.2364317,7203.01650529,5064.96432822,1778.94093209,164.274423527,97.1972945989,1177.89920737,1166.35338605,3996.93750761,1683.06454159,66.9502668726,-38.720715153,168.667961735
76,7334.2142854,2944.75458386,13914.1852562,7585.56710851,5970.64194836,1912.30523716,1208.40395844,768.16569289,-801.100577636,2125.37720904,3416.51554001,1816.42884666,33.2573720025,-31.0332509954,93.2246623295
77,7494.32058979,2873.46197194,13277.1733449,6839.05123187,5334.2820755,1804.09707342,833.652647354,366.239129757,815.588688174,1840.24368402,5150.44759461,1708.22068291,85.4189400301,-30.3283622506,73.1895689176
78,7394.96934634,2675.23842817,12564.5017081,7262.92481691,5261.66145396,1294.86676053,302.592991547,586.166432818,412.344946644,1737.47644203,4896.4131145,1198.99037002,21.0430637553,-31.4257413433,56.3866551007
79,7505.96864015,2905.27474678,13015.9599011,7690.43975904,5663.47762231,1999.73592817,36.7526044301,1066.28149516,684.907316576,1517.41752117,5388.81040711,1903.85953766,-95.2997884856,-7.1976121335,-28.2924911744
80,8256.76350659,2999.69500426,13213.8284514,7603.80752641,5694.38876143,1518.58654558,-189.619995567,1068.64628632,728.27768493,1543.43419523,6054.04167066,1422.71015507,-54.5980148739,-58.411264424,-75.4422725699
81,6984.42238468,2778.83784709,11417.6848101,6861.53644759,4962.41001982,1847.14653374,-14.8016280515,479.55725568,404.704376848,1713.03348524,5073.72450142,1751.27014324,23.2137941019,-40.0670023358,29.5504234261
82,6977.81086775,2677.03047403,11777.3108799,6494.93638318,4893.26899822,1840.21705979,396.534031664,534.053471689,1416.6943021,1640.56101747,5448.08855236,1744.34066929,16.8005898056,-59.5729723465,-23.8384829947
83,6684.48623167,2881.55885513,13246.8000451,7162.94563206,5494.57263973,1462.79566169,723.393770617,613.415766075,1174.15569545,1909.67352454,5962.32681478,1366.91927119,81.0047381287,-42.9173814429,156.420631179
84,6401.07072109,2696.7440926,13250.6522977,7122.24155176,5901.2372188,1666.68100276,933.728067221,-168.078577315,3341.62935,268.14205414,7239.85059629,1570.80461225,69.7713134059,-4.1488453148,173.518327463
85,6477.07844237,2552.13499008,12247.4834355,6822.77577256,5782.02080215,1787.37676737,517.68263694,216.780128519,-1871.20522371,4611.25509044,1627.87452309,1691.50037686,-109.366863828,-34.8533190591,203.273734238
86,6664.74432843,2617.90148529,12457.5822772,6709.36650191,5533.05682717,1380.40659684,802.450799171,400.228228068,201.801872568,3129.49638381,5156.68753776,1284.53020634,-85.1148066335,-28.3784325347,110.323794442
87,7377.49179212,2630.76233629,12472.9703752,6730.68917493,5566.3885245,1868.69388613,708.008164085,543.677773368,1877.80380431,2435.41429357,4529.83529667,1772.81749563,-28.3401632599,-11.4084524643,140.493553479
88,7312.45160026,2575.36959753,11580.2913375,6847.53006887,5005.85595411,1323.58282938,506.82684135,410.142309584,-2874.96035919,3973.24580559,1478.68495472,1227.70643888,-16.8587908695,-9.18604316428,119.139326156
89,7207.091171,2595.66492739,11375.6991299,6213.8115116,4721.16170207,1317.65861586,631.126132976,815.338073477,-1889.06819145,4418.01279256,1510.27278835,1221.78222536,30.9966753767,-14.932319904,205.828661731
90,8531.35906559,2792.15222664,12566.284631,7089.29383964,5788.72281527,432.593453607,624.295661771,1081.96351851,-966.515643426,1342.17538236,5352.7550048,336.717063103,83.3643943179,-26.7005303342,-150.833137139
91,7949.31972652,2737.96772362,12724.0160254,7209.05821611,5616.93003821,1310.27848641,1410.26576764,381.61913885,496.215717674,2381.48090241,5256.92762211,1214.4020959,99.2362094935,-25.6755724884,-85.6027180134
92,7606.25847783,2895.76113603,12928.6819405,7806.27672261,5895.04348092,514.721199633,1136.79131263,391.649653573,981.176706122,1639.80812253,4477.71967603,418.844809129,3.45624463478,41.52275675,-121.838061362
93,7929.66550718,2921.26378725,13539.5652024,7405.65444637,5766.83459668,1354.78989648,758.308423887,634.123229476,1194.31556243,1366.97056169,4476.13728464,1258.91350598,54.8093354753,12.8438994456,-125.272926443
94,7965.09579056,2803.23062216,14010.3006224,7510.00063799,5664.97822708,1211.7887522,781.603751819,592.301687687,891.621248238,1662.71761137,5310.77113033,1115.9123617,-218.670898914,46.6478571034,3.57367353922
95,6825.56956237,2566.67200196,11697.9122009,7226.33437729,4560.67411911,1185.12995048,1245.88365903,688.221466084,1244.83475259,1739.35459752,4324.98023755,1089.25355998,-241.689465952,70.0113948968,-212.410996047
96,6745.48030928,2388.38933238,10296.0863473,6673.87242929,4697.2834468,1282.67838129,710.440772047,279.321301707,1043.59030476,2208.98049861,4793.23545955,1186.80199078,-202.488576705,25.020428413,-100.125287635
97,5924.47747123,2832.07693524,13728.3145266,7397.35545527,5523.95030178,1247.63494959,639.368804903,1262.59860223,529.093602401,1466.62265133,4038.07189084,1151.75855909,-179.38672025,69.8492807853,-101.614615206
98,6658.09271741,2784.54401369,13758.3763717,7163.29399686,5822.80210713,1184.60829321,-138.455645177,348.187599411,1726.70090434,2402.49731443,6195.87141744,1088.7319027,-240.240244176,13.4130741278,-160.589812636
99,6843.97273245,2541.46489046,12997.3590122,6889.12031028,5392.653765,1277.55519082,556.896654002,52.2184913675,1873.19612133,2304.66586492,5291.59285962,1181.67880031,-224.737026601,55.1838701229,-119.063147232
100,6565.64879054,2464.47123911,12645.6391254,6806.26106924,5953.41736577,1344.86598227,1097.15987578,688.11859979,709.688058975,1989.13439499,4741.25721501,1248.98959177,-211.738999242,58.858490872,23.8521557348
101,6647.67000342,2579.81037136,12964.4515305,7339.98023654,5731.11895909,1336.79477586,1327.04522774,-5.90784822629,2520.15544004,2437.88489942,4501.3873547,1240.91838535,-189.422367138,31.0871087747,-170.24958496
102,6171.8083871,2567.50925332,11624.0257136,6757.54486503,4960.8920603,1395.53882734,898.677057493,5.78487404634,1318.17252362,2590.28888659,4679.99554826,1299.66243684,-173.979599243,59.5871768635,-232.482294801
103,6528.94204578,2738.99068281,12551.42205,7434.49010877,5679.26944993,1492.04919236,973.213274867,661.933966581,1368.00907669,2511.99485756,4683.04293151,1396.17280186,-207.223055645,72.2575369473,-210.477707444
104,7782.6431453,2891.27877131,13515.2028821,7627.86368753,6039.82403565,1458.22093968,1370.00317741,376.156616148,-326.529699795,2177.36186105,5229.83243766,1362.34454917,-221.45445097,62.4335789562,-19.9349208262
105,7733.73699874,2932.12240849,13233.2218059,7819.52259062,5932.95099298,1271.68068513,990.54481811,662.642337812,1477.47112847,2113.31595834,5539.30309825,1175.80429463,-200.74645846,50.9399353806,25.6893749425
106,7721.88325794,2681.20041353,11522.4713901,7147.85178903,5551.13260571,1308.4852628,666.019517143,988.608971156,1016.27605421,1973.86739825,6468.80144603,1212.6088723,-189.298826909,27.9713374251,-34.6142134106
107,6690.28613915,2657.6324076,12257.3890856,7996.79036006,6041.00993842,1238.03046749,1162.4253157,1298.28412297,816.401448426,1990.6933225,5971.7411378,1142.15407698,-216.19365336,-70.4379159604,-233.724838583
108,6755.65875221,2789.57618996,14390.763463,8405.87553194,5813.2607057,1501.139831,1258.20273244,1536.36189135,69.7854548772,1398.60785149,5741.19406369,1405.26344049,-93.066783427,24.0313161236,-11.3856602966
109,5964.5333591,2407.8621025,12478.6961827,7939.7447486,5278.91382292,1805.33971942,1360.32731121,-226.4084192,3092.33146426,2612.23155101,6017.14337683,1709.46332892,-112.293012299,2.34771582221,11.1839490071
110,5735.45130257,2263.26143278,10917.1321662,7441.70798075,4923.72028403,1300.5272289,1571.86150109,-46.5717147322,189.205576389,1907.38321387,6369.34311028,1204.65083839,-284.81443271,-22.3709361665,23.0260014285
111,6820.28434694,2553.09808033,12929.7180378,7362.33837698,5594.89498464,1435.74360141,699.303847268,-228.360597629,754.312033977,2464.93018395,4632.29321174,1339.86721091,-215.817067786,40.5284596228,-42.1092244956
112,6450.95703331,2750.8595506,14444.8144608,7369.00972019,5715.08780809,1537.57765878,-208.056361719,-155.852626809,3111.27137174,3304.4993056,4776.64683969,1441.70126827,-214.803719376,43.2046023778,37.1413353288
113,6690.02462573,2594.3301739,12768.4567819,6737.66425304,5367.84424233,1384.34189821,494.837832081,-54.6695422998,2730.02825734,2885.7939781,3532.80613623,1288.4655077,-207.444626041,29.6822047041,-215.748274191
114,6922.61598812,2714.22005932,13129.9265398,7343.22437227,5376.68818962,1257.80473826,-407.720955795,-374.578920918,2040.4719919,2897.60745301,5031.38813016,1161.92834776,-187.227527102,1.17500156296,-148.398664066
115,7338.92357153,2838.04565915,12557.1787516,6979.04915392,5279.96321556,1244.12767105,-371.686493169,-84.4316096037,1438.2666245,2860.05552549,5998.15191429,1148.25128055,-191.36869352,8.32047808224,-191.84885687
116,6883.19560192,2746.06653262,12234.6551735,6409.27214506,4896.16064243,1432.5091607,-47.7744779579,-291.225560895,3039.65253404,3500.4767548,5263.51073268,1336.6327702,-184.068203369,15.0095126749,-128.506485702
117,7680.15841829,2753.25560135,12441.8411912,6865.23628978,4811.76920378,1332.95395026,1377.59156154,595.910094626,1107.76610397,2399.80834489,4155.27403048,1237.07755975,-207.342705353,78.3521728594,-64.3647415837
118,7254.83156512,2805.399298,14120.1403854,7195.25392356,5328.4786863,1552.67074232,866.637918968,251.869864678,1144.036534,2734.87174951,4257.59133426,1456.79435182,-205.104820922,-11.6038344777,-82.3066802627
119,7204.1187504,2765.40006941,14509.9657653,7199.49081333,5600.04929123,1342.14388121,780.803612042,384.29106488,1990.56697902,2325.36448987,4564.75259111,1246.2674907,-180.514538123,-10.6013468978,-221.001552085
120,7624.12386675,2813.90002329,14198.1402545,7383.40898375,5573.31038876,406.42018296,928.053950638,436.002864927,2321.96317413,3024.41495224,4729.67232932,310.543792457,-225.923516734,22.1370817571,32.9158158007
121,7689.18207616,2842.30098566,14118.6459763,7109.63622254,5552.81001841,690.938795438,1014.02564247,676.978563661,2438.89774107,2912.25750388,5844.78111422,595.062404934,-265.792417695,5.68696911199,89.6752061705
122,7742.11618311,2923.15280541,13777.340522,7229.31134145,5640.31634594,743.525626115,860.963306083,880.36042819,2314.71504671,2300.19725248,6204.47460646,647.649235612,-224.049120438,-10.6450771302,57.8312659897
123,6532.26033887,2627.59996873,12066.6363524,6946.89173956,5191.33617597,628.527855041,1683.13600294,624.163882069,2022.41910983,2805.54465601,5587.85878493,532.651464537,-206.887873794,4.15869997902,-34.1332754955
124,6779.1992046,2629.80644143,12727.8792988,7265.97706678,4978.93924872,714.97996296,1879.8111737,866.401436222,1325.36723168,3131.95944779,6026.65357049,619.103572457,-190.515022129,0.0987954759803,-44.9137504777
125,6536.29341819,2695.94771209,13298.3638504,6863.64345015,5206.51466976,741.115258241,2083.53698363,938.340126651,903.413893892,2139.83979778,4593.67275062,645.238867738,-179.411759691,-26.8194835799,-12.6995874294
126,6652.28022697,2606.01380951,12420.8385426,6616.06626895,4944.15978318,704.031886749,1168.75333845,362.269325507,839.060163918,1647.23010347,3598.17049849,608.155496246,-347.151770503,-14.3891496169,8.49579927121
127,6522.08542867,2721.54568612,12856.6987459,7072.50516206,5317.10144953,298.51341537,1326.17329239,487.269064913,549.081274515,2322.5002341,3602.77564781,202.637024867,-327.445323293,6.49367663967,119.911447702
128,6100.3581663,2638.98968451,12499.3109271,7035.52931851,5636.00145503,409.665110986,1921.31404876,-124.509334136,1363.11221571,2685.13917688,5105.59398305,313.788720483,-219.659372257,22.7467127955,-77.8821816187
129,6196.19642991,3024.73505156,16856.2707714,9083.08922101,6249.67653988,710.839994046,1269.43691574,1105.82408234,-1678.67671326,1929.42580735,5623.97686624,614.963603542,-260.989285074,6.98921138169,-103.118828984
