,Albany,Goshen,Harrisburg,Jasper,Jefferson,Mehama,Monroe,Salem,Vida,Waterloo,BLU5A,CGR5A,DET5A,DOR5A,FAL5A,FOS_loc,FRN5M,GPR5A,GPR5H,HCR5A,HCR5H,LOP_loc,LOP5E,DEX_loc,BCL_loc,COT5A
10,17.8375658155,88.7969162337,35.7789179467,-23.965535808,47.5978310809,29.4377782476,99.9090520466,145.24994054,118.278219418,201.885950523,3420.00181036,6440.6890826,2062.7191019,1719.90391038,3677.75019458,2390.0996694,3378.64805327,5640.78505479,4239.71766544,2383.25924408,5402.29875604,-0.139551504175,0.0,0.0,0.0,51558.4559516
11,22.4712729175,81.7866333731,43.2473328579,-23.1754631989,63.8925840636,22.5382989708,93.5656201706,180.462047338,111.337688205,9.75437242644,2549.50489567,5589.13488846,1758.3553468,1484.78862852,2959.86247263,1955.53609315,2947.88340132,4388.20246038,4359.35326293,2128.04408094,5272.90237865,-0.124618604365,0.0,0.0,0.0,44527.7574127
12,13.7334252395,65.2832591389,37.6894426914,-18.408691791,51.7429875414,19.7785072601,67.3989636822,202.469614086,99.972568344,104.637813302,1908.08611642,4811.0650664,1551.01022168,1145.65264619,2162.20944825,1488.72574975,2543.06842719,3480.58563271,4526.21343838,1852.18651489,3849.54222736,-0.109922734711,0.0,0.0,0.0,37350.5859877
13,13.5922074992,53.8915494905,26.5736623585,-15.6171019056,28.8731587938,14.0749377246,62.6413897753,206.871127436,96.5023027376,225.828501024,1840.71019423,4685.70937284,1439.82515458,978.934537227,1669.37382961,1276.81842281,2335.47100456,2933.39855443,4605.97050338,1769.61690328,2710.85410632,-0.104885843902,0.0,0.0,0.0,31784.6163111
14,14.7660799651,46.2970763916,24.6631376138,-13.8789421657,-7.43269434296,11.3151460139,48.3686680543,184.863560687,89.7063659251,997.901857929,1544.25613659,4283.70663145,1289.57506391,812.216428267,1321.82501184,1098.69342336,2018.88493506,2487.32213192,3582.77131431,1651.39223212,2532.93408741,-0.0968860761472,0.0,0.0,0.0,27390.4297243
15,12.6301616438,44.8366007956,17.1426174822,-10.6923159759,-25.299748052,9.01531958833,57.487351376,149.65145389,84.211778715,1155.44975197,1258.58222651,3652.60555355,1156.92569815,656.897848125,1142.35308135,938.227367815,1780.14789903,2110.23886276,3645.73741826,1514.40174014,2532.93408741,-0.0886492782362,0.0,0.0,0.0,24168.0262273
16,13.0891192996,36.0737472199,12.626831722,-9.48087130865,-27.1579216378,7.26745150487,38.8535202403,136.446913841,77.4158419025,1143.62627024,1056.45445994,3190.08627044,1038.01348354,551.45220656,897.359652434,806.936958734,1603.6900898,1816.42319246,3686.66538582,1366.15175566,2539.40390628,-0.0799384200138,0.0,0.0,0.0,21238.5685028
17,12.5595527736,37.5342228159,15.5794608729,-10.4026226859,-33.7329974027,6.16353482059,50.7474550078,126.763584471,74.9288182179,1386.59881977,908.22743112,2913.4392226,931.979848121,471.655504836,860.325762016,715.571118497,1505.08131405,1641.56123484,2649.8235409,1259.18657699,1617.45471738,-0.0747237565882,0.0,0.0,0.0,19773.8396405
18,9.01145704981,35.4895569816,15.7010397203,-9.87590761318,-52.8864789788,5.97954870654,38.0605912558,139.527973186,72.9334154942,1634.30076199,875.886988469,2649.76000512,858.142660707,433.182095076,834.686914803,600.404092988,1437.6121517,1331.09204477,1724.22181295,1172.86380122,970.472830426,-0.0694498356236,0.0,0.0,0.0,17576.7463471
19,9.1438486813,27.4569412038,14.7978825683,-8.42744116325,-53.0294154085,5.61157647845,32.9065528566,123.242373792,68.3063946857,1686.3240816,730.354996539,2502.79126096,783.017615372,401.833390827,743.526569159,540.517239723,1297.48389142,1207.3801836,1170.12009826,1144.71506999,970.472830426,-0.0669610189886,0.0,0.0,0.0,15379.6530537
20,9.50571914069,31.5462728725,15.1105138901,-7.32133951057,-64.0355204932,5.24360425035,50.7474550078,110.918136412,69.6655820482,1825.54557896,762.69543919,2563.30780267,780.871185505,381.884215396,757.770373166,505.96713207,1281.91408473,1158.6091614,752.44494211,1131.57899542,973.707739861,-0.0662499285215,0.0,0.0,0.0,14647.2886226
21,11.2709408938,24.0978473332,13.4084100266,-6.32058087243,-63.0349654855,5.4275903644,46.7828100853,84.5090563143,66.5712618825,1692.23582247,795.035881841,2515.75909132,801.047626252,380.459274293,729.282765153,482.165946799,2143.44338863,1090.80554518,540.459058838,1225.40809952,973.707739861,-0.0717016221028,0.0,0.0,0.0,15233.1801675
22,20.2382673998,39.7249362098,10.8031490111,-7.37401101784,-72.0399605549,5.88755564952,126.868637519,57.6598248811,68.3642324458,2017.38157001,886.667136019,2546.01736218,862.864806413,460.255976018,737.829047557,545.891700914,3145.10095281,1271.61518844,545.706234166,1356.76884525,983.412468165,-0.0793458446245,0.0,0.0,0.0,19480.8938681
23,30.7148585047,38.4105081735,11.115780333,-7.61103280056,-119.780728065,5.70356953547,123.300457089,82.3082996394,67.4677471642,3019.42164655,722.269885876,2481.17821034,847.410511373,517.253620107,911.603456441,540.517239723,3451.30715119,1278.7524112,561.447760152,1431.83212853,976.942649295,-0.0837901600441,0.0,0.0,0.0,26072.1737482
24,30.0440742385,47.9035995471,13.5126204673,-7.58469704692,-115.921444464,5.15161119333,111.01005783,116.640103767,66.1085598017,2939.02197079,762.69543919,2390.40339777,740.518304011,510.128914596,783.409220379,475.255925268,2911.55385236,1100.32184219,579.288156269,1313.60745737,954.298283252,-0.0768570279896,0.0,0.0,0.0,25339.8093171
25,19.3733087408,38.9946984118,12.6615685355,-6.79462443787,-112.919779441,4.59965285119,76.5176470039,118.400709107,61.2501879527,2790.34168805,625.248557922,2217.49899287,716.049003531,413.232919645,709.341439543,418.440192683,2252.43203551,975.42044389,575.090416006,1187.87645788,951.063373817,-0.0695683507014,0.0,0.0,0.0,21385.041389
26,15.1102982069,33.152796028,10.5773597231,-6.26790936516,-94.6239164431,4.13968756607,59.8661383295,97.2734450284,59.3704607493,2384.79626474,652.198926798,2100.78851956,658.524683104,357.660216658,638.122419508,387.728985881,1946.22583714,914.754050429,581.3870264,1112.8131746,951.063373817,-0.0650647777429,0.0,0.0,0.0,19041.4752094
27,13.8040341096,35.1974618624,10.282096808,-6.08355908972,-133.359688884,4.59965285119,78.1035049729,77.9067862897,58.5028943477,3148.29759739,549.78752507,1962.46499564,581.253207902,333.43621792,606.786050693,361.624460099,1837.23719026,864.793491108,596.07911732,1045.25621965,967.237920991,-0.0610945226347,0.0,0.0,0.0,17283.8005747
28,11.6239852445,26.8727509655,9.74367619811,-5.53050826338,-158.516500507,4.04769450904,45.9898811008,78.7870889597,56.9412748248,3597.29431605,512.057008643,1876.01279319,579.106778036,306.362336978,586.844725084,328.609912786,1640.01963876,776.767743732,207.788143009,998.341667601,967.237920991,-0.058427933383,0.0,0.0,0.0,15965.5445986
29,11.0944187185,23.9517997736,9.03157152053,-5.26715072703,-154.800153335,3.77171533797,40.4393782093,56.7795222111,55.0904665014,3480.53743398,468.936418442,1828.46408184,570.950344542,280.713397138,529.869509056,299.434266324,1323.43356925,699.447830497,317.978824908,923.278384322,918.71427947,-0.0541021330412,0.0,0.0,0.0,14647.2886226
30,10.4236344523,21.61503882,8.24999321587,-5.00379319068,-145.938094695,3.61532714103,38.0605912558,50.6174035216,54.0783056995,3274.51326485,439.291012678,1707.43099841,511.279594248,267.888927218,515.625705049,297.130925814,1479.13163622,716.101350271,404.032500296,910.142309749,921.949188905,-0.0532725274962,0.0,0.0,0.0,13914.9241915
31,9.68224131601,20.3006107837,8.24999321587,-4.7931071616,-142.936429672,3.51413477831,35.2853398101,46.2158901719,52.8058749772,3184.65480371,404.25553314,1690.14055792,503.123160754,246.514810684,464.348010624,426.117994384,1214.44492237,174.861957624,207.788143009,893.253071011,918.71427947,-0.0481763791484,0.0,0.0,0.0,13182.5597604
32,9.03793537611,18.9861827473,7.71157260599,-4.76677140796,-136.218417478,3.35774658137,34.8888753179,39.1734688123,51.7069575352,3034.20099871,385.390274926,1620.97879596,455.901703687,242.239987378,450.104206618,416.136852173,1224.8247935,133.22815819,207.788143009,842.585354798,1533.34707207,-0.0446209268128,0.0,0.0,0.0,12596.6682154
33,8.25241169596,17.9638498302,7.15578358934,-4.55608537888,-97.1967721772,3.12776393881,35.2853398101,37.4128634725,51.1574988141,2221.92780392,366.525016713,1569.10747449,474.790286514,225.140694151,455.80172822,407.691270303,1089.8864688,111.816489909,211.985883272,790.041056504,1361.89687203,-0.042783943106,0.0,0.0,0.0,11864.3037843
34,7.89054123656,16.941516913,7.10367836903,-4.55608537888,-101.913674356,3.0817674103,33.3030173489,33.8916527927,50.4923645729,2316.22007071,361.134942938,1538.84920363,489.386009608,212.316224231,390.280229789,400.781248772,1100.26633993,118.95371267,206.738707944,806.930295241,931.653917209,-0.0440876089624,0.0,0.0,0.0,11571.3580119
35,7.66988851742,16.0652315554,5.99210033574,-4.55608537888,-95.7674078805,2.88858199055,30.5277659031,30.8105934479,49.5380415312,2162.51480824,309.929242074,1517.23615302,435.72526294,203.766577618,410.221555398,383.890085031,965.328015219,60.6663934615,216.183623535,763.768907356,909.009551166,-0.0411839895549,0.0,0.0,0.0,10838.9935807
36,7.45806190704,14.8968510787,6.4784157253,-4.29272784253,-98.9120093333,2.80578823922,28.9419079341,28.6098367731,48.7572317697,2214.53812784,342.269684725,1474.01005179,422.417397767,195.216931004,410.221555398,375.44450316,1048.36698427,40.4442623077,198.343227418,840.708772716,905.774641731,-0.045272759741,0.0,0.0,0.0,10838.9935807
37,7.40510525445,14.7508035191,7.05157314872,-4.29272784253,-97.6255814662,2.7229944879,28.5454434419,25.5287774283,47.7739898479,2184.68383648,282.978873198,1521.55876314,413.8316783,205.19151872,353.246339371,376.9800635,752.540657026,47.5814850678,216.183623535,761.892325274,905.774641731,-0.0410654744771,0.0,0.0,0.0,11131.9393532
38,7.06088701258,14.8968510787,7.08630996226,-4.02937030618,-85.7618578034,2.52980906815,27.3560499651,25.9689287632,46.4437213655,1930.4789793,318.014352736,1482.65527203,385.069518086,182.392461084,381.733947385,362.392240269,1136.59588889,22.6012054072,397.735889902,765.645489438,912.2444606,-0.0412432470939,0.0,0.0,0.0,10399.5749221
39,6.55779881294,14.8968510787,5.88788989511,-4.55608537888,-79.0438456088,2.98057504757,26.9595854729,21.5674154135,46.3858836054,1774.70460752,318.014352736,1560.46225424,464.916709127,208.041400924,410.221555398,327.074352446,1069.12672653,355.671600882,310.632779448,795.670802749,909.009551166,-0.0429024581838,0.0,0.0,0.0,10546.0478083
40,7.36097471062,20.8848010221,6.86052067425,-5.87287306064,-48.1695767996,2.87018337914,29.3383724264,17.1659020638,47.1377744867,1173.18497456,320.709389624,1504.26832265,403.099528966,267.888927218,640.97118031,312.486529215,1230.01472907,283.109836154,330.572045697,889.499906847,909.009551166,-0.0479986065316,0.0,0.0,0.0,13768.4513053
41,7.48454023334,22.4913241776,7.55525694506,-5.34615798793,-40.8798188863,2.75979171071,32.9065528566,16.7257507289,46.6172346458,1008.83857853,320.709389624,1400.52567971,403.958100913,266.463986116,492.835618638,306.344287854,1084.69653323,298.573818801,320.07769504,786.28789234,918.71427947,-0.0423691403335,0.0,0.0,0.0,12450.1953292
42,6.69901655319,19.8624681049,7.34683606382,-4.81944291523,-25.4426844817,2.61260281947,29.7348369186,22.0075667485,45.5761549639,675.41639377,291.06398386,1331.36391775,381.205944326,253.639516196,438.709163412,292.524244793,1089.8864688,252.181870859,304.336169054,786.28789234,918.71427947,-0.0423691403335,0.0,0.0,0.0,12157.2495568
43,7.91701956286,22.345276618,6.3047316576,-5.3198222343,-16.2947529827,3.16456116162,51.1439195,20.6871127436,45.7785871242,481.511293414,358.43990605,1469.68744167,456.760275634,286.413161547,561.205877871,327.074352446,2221.29242212,388.978640429,399.834760033,846.338518962,912.2444606,-0.0456283049745,0.0,0.0,0.0,17430.2734609
44,15.2073854034,48.4877897855,6.96473111487,-7.42668252511,-2.85872859345,3.74411742087,130.833282442,39.6136201473,47.1956122469,302.681132263,393.475385589,1443.75178093,425.851685553,500.15432688,737.829047557,366.231141119,2356.23074683,477.004387805,356.807922339,895.129653093,915.479370035,-0.0482948942263,0.0,0.0,0.0,28562.2128141
45,13.601033608,42.6458874017,8.33683524972,-6.63660991606,1.28642786705,3.57852991822,77.3105759884,65.5825489105,46.5304780056,209.571213647,431.205902016,1426.46134044,454.613845767,460.255976018,638.122419508,363.927800609,1977.36545053,506.742815972,311.682214514,975.822682617,889.600094557,-0.052679952107,0.0,0.0,0.0,22996.2431375
46,12.4977700123,35.343509422,9.17051877469,-6.10989484335,-4.00222003083,3.64292505814,58.6767448528,64.2620949056,45.5761549639,286.719431929,401.560496252,1465.36483154,447.31598422,436.03197728,675.156309926,341.662175677,1842.42712582,444.886885384,316.929389843,979.575846781,892.835003992,-0.0527984671848,0.0,0.0,0.0,20506.2040717
47,14.6689927686,50.9705982986,5.73157423418,-7.40034677148,-26.5861759191,4.71004451962,89.6009752481,75.7060296149,47.3112877671,749.608741619,576.737893946,1750.65709963,524.587459421,614.149615058,940.091064454,489.843748499,3181.43050177,814.832931787,303.286733988,1279.82897989,889.600094557,-0.0690350328511,0.0,0.0,0.0,31784.6163111
48,33.1332123065,89.9652967104,11.4631484684,-11.5877315995,-25.1568116223,7.23985358777,152.638829516,76.1461809498,51.4756064947,1032.18995494,730.354996539,1754.97970976,535.319608755,909.112423218,1336.06881585,687.163252205,3913.21141653,1159.79869853,217.233058601,1456.2276956,883.130275688,-0.0784569815406,0.0,0.0,0.0,45406.5947301
49,30.4765535681,68.9344481288,14.0857778907,-10.0075863814,-27.7296673564,6.26472718332,132.419140411,144.36963787,50.1742568923,1051.6986998,668.369148124,1664.20489718,550.773903795,752.368901973,1182.23573257,499.82489071,3285.22921309,1120.54397335,96.5480260448,1279.82897989,879.895366253,-0.0690350328511,0.0,0.0,0.0,37497.0588739
50,24.4836257161,56.3743580036,13.4431468402,-8.95415623595,-22.7268923179,5.70356953547,101.098445523,146.13024321,48.2656108088,878.780279509,606.383299709,1681.49533767,496.683871154,641.223496,1085.37786532,439.938037445,3176.24056621,1034.89730023,65.0649740737,1142.83848791,889.600094557,-0.0616278404851,0.0,0.0,0.0,35446.4384667
51,28.8878539902,81.4945382539,11.0636751126,-10.2446081641,-17.2953079904,6.16353482059,228.760012027,119.721163112,49.5669604112,835.920158241,652.198926798,1746.33448951,522.011743581,711.045610009,1202.17705818,469.113683907,5252.21479248,1158.6091614,70.3121494022,1227.2846816,947.828464383,-0.0661314134436,0.0,0.0,0.0,44381.2845265
52,41.2091018272,97.5597698094,15.7357765338,-11.5350600922,-16.7235622717,6.25552787761,237.482230857,179.141593333,50.8104722535,884.692020373,776.170623628,1759.30231988,475.648858461,735.269608747,1262.00103501,466.810343397,5771.20834905,1130.06027036,76.6087597964,1103.43026419,954.298283252,-0.0594945690837,0.0,0.0,0.0,46578.3778199
53,38.5436169799,88.3587735549,10.8205174179,-13.641920383,-3.43047431214,15.362840523,233.914050427,166.377204619,62.0888354743,611.865179476,2244.96572737,2714.59915696,915.237695161,941.886068569,2256.21855469,905.980600672,6233.1126144,3774.40130301,37.7796623653,1368.02833775,902.539732296,-0.0737756359653,0.0,0.0,0.0,55073.805221
54,82.4799864157,175.111023954,10.0736759267,-51.4600626031,116.207317324,72.3985358777,465.052849407,-39.6136201473,152.894118841,100.499594697,5293.05244724,7179.85541356,3147.52475653,2985.25160916,10004.8479344,4493.0495552,8459.59497208,16256.2143734,38.8290974311,2747.31616798,905.774641731,-0.14814384732,0.0,0.0,0.0,122158.387113
55,126.742921876,195.411634738,104.557808757,-40.8730896417,208.544250892,43.6047090292,359.196829977,426.946794921,127.243072234,-733.351454242,4821.42099191,6021.39590071,2177.76774275,2552.06951408,6290.06384944,2977.4514995,8309.08684068,7993.68949139,34.6313571682,2644.10415348,892.835003992,-0.1426328962,0.0,0.0,0.0,102677.493245
56,56.7254010373,182.559449494,62.1788962375,-32.6299987539,126.784613119,29.1617990765,214.883754799,704.242135952,105.091210113,-301.794371133,4004.82481497,5537.26356699,1900.87828995,2287.03046907,4834.34707994,2131.35775209,6658.68733079,5131.66316456,0.0,2724.797183,883.130275688,-0.146899439002,0.0,0.0,0.0,89934.3521428
57,57.6344902402,175.841261752,52.1052203107,-39.0822583946,97.7685178959,30.0081352011,198.232246124,466.560415068,110.007419722,-287.015018972,3800.00201151,5727.45841238,2005.19478147,2507.89633991,5082.18926966,2539.81680256,4961.5784008,8602.73250026,47.2245779567,3058.82879359,902.539732296,-0.164972988375,0.0,0.0,0.0,87151.3673045
58,51.3238224727,162.989076508,55.7525857325,-30.9181747677,99.6266914816,29.3457851906,160.568119361,338.916527927,106.334721956,-293.813520966,4683.97411064,5991.13762985,2087.61768835,2150.23612325,4150.64448761,2323.30279461,3991.06045002,6312.87353137,48.2740130224,2839.26869,889.600094557,-0.15312148059,0.0,0.0,0.0,72504.0786819
59,36.1076109606,128.959995122,46.8946982797,-25.0189659534,76.0421805857,26.3100143088,128.850959981,321.310474528,105.814182115,-110.253967123,3517.02313831,6475.26996358,1940.3725995,1963.56883886,3489.73198169,2092.20096342,3342.31850431,5970.28683889,11.5437857227,2901.1958987,899.304822861,-0.174394937065,0.0,0.0,0.0,60639.7748976
60,30.0705525648,106.322623385,38.2104948945,-20.9895956472,74.3269434296,25.6660629096,118.939347675,255.287774283,103.41391507,-308.592873127,3263.68967088,6734.62657093,2027.08836611,1670.0309718,2865.85336619,1805.81895998,3902.8315454,5380.27642404,108.091811768,2848.65160041,918.71427947,-0.171195029963,0.0,0.0,0.0,52730.2390414
61,39.0555312884,178.470117825,20.8420881243,-28.1792563896,94.3380435838,33.4210776167,204.575678,180.462047338,124.090914308,-453.134937264,5117.87504955,8074.63570892,2604.04871428,1831.04931636,3378.63031043,2599.70365583,5932.09635159,6452.0493752,571.942110809,3092.60727106,912.2444606,-0.185950157156,0.0,0.0,0.0,80120.6687657
62,62.8330683032,237.619379461,51.7578521753,-34.3418227402,112.062160863,30.2749150665,166.515086744,92.4317803437,160.904648616,-1263.33902275,5586.81146799,9604.83969231,2916.1396169,2188.70953301,4612.14373743,3416.62175677,4644.9923313,5576.55004995,2138.7486639,3345.94585213,909.009551166,-0.20117934466,0.0,0.0,0.0,83196.5993764
63,37.6698322121,168.830978892,62.3525803052,-26.7834614469,132.502070306,20.6984378303,152.638829516,171.659020638,134.039009047,-1242.35234268,3791.91690085,7702.89123838,2160.59630382,1705.65449936,3743.27169301,2213.51023029,4395.87542414,4780.74971219,4104.34054197,2859.9110929,912.2444606,-0.17190612043,0.0,0.0,0.0,65326.9072568
64,20.1058757683,130.712565837,57.4894264095,-21.7006609954,82.0455106319,15.0040676006,112.595915799,250.886260933,113.535523089,-652.951778485,2137.16425186,5913.33064765,1660.90743085,1293.84652082,2620.85993727,1600.82165458,3560.29579807,3486.53331834,4114.83489263,2409.53139323,909.009551166,-0.144884682679,0.0,0.0,0.0,53902.0221312
65,16.3459534341,94.9309137367,42.031544384,-18.0926627473,66.6083762273,11.8119085218,92.3762266939,215.674154135,100.290676025,-326.919269807,1398.72414466,4858.61377775,1347.52867031,1025.9575936,2173.60449145,1229.98383244,2745.47591425,2743.07261416,2079.98030023,2066.11687223,918.71427947,-0.124203801593,0.0,0.0,0.0,43941.8658678
66,17.4756953561,83.8312992075,32.808920389,-15.6171019056,37.3064081445,9.81565918443,79.6893629419,196.307495397,90.5160945666,92.8143315728,1606.24198501,4145.38310753,1120.86567639,842.140191414,1683.61763361,989.668639209,2397.75023135,2261.31007785,1686.44215059,1822.16120158,921.949188905,-0.109567189478,0.0,0.0,0.0,37936.4775326
67,17.255042637,67.6200200924,24.9062953085,-14.1949712093,24.2991930443,8.45416194048,72.5530020815,156.253723914,84.5298863956,178.534574108,1328.65318559,3734.73514588,1000.23631788,728.144903236,1393.04403187,814.614760435,2745.47591425,1892.55356857,1100.85738392,1696.43020209,915.479370035,-0.102041482034,0.0,0.0,0.0,33395.8180596
68,18.649567822,70.9791139631,21.6410348357,-12.9045192812,11.4349143738,8.08618971239,72.5530020815,124.122676462,83.0550235128,347.31477579,1129.2204559,3561.83074098,978.342733242,651.198083716,1247.757231,777.761312272,2127.87358194,1855.67791765,1019.0014488,1553.80996386,912.2444606,-0.0933898813505,0.0,0.0,0.0,29733.9959039
69,17.3256515071,54.6217872885,19.2441947014,-11.5613958458,-0.571745718689,7.59862651016,65.8131057132,113.559044422,79.902865587,511.956758866,1021.4189804,3302.47413363,960.742008335,555.727029867,1096.77290853,671.807648804,1821.66738356,1602.30650966,1022.149754,1493.75933724,899.304822861,-0.0898344290148,0.0,0.0,0.0,25925.700862
70,15.0926459894,45.8589337128,16.8299861604,-10.4026226859,-5.28864789788,6.78908760835,57.8838158683,102.995412383,76.6639510211,521.711131293,873.191951581,2991.2462048,843.976223586,494.454562471,942.939825256,612.688575709,1665.96931659,1492.869094,1023.19918906,1392.42390481,876.660456818,-0.0836716449663,0.0,0.0,0.0,23142.7160237
71,14.2100351128,41.0393642462,14.6936721276,-9.61255007683,-4.85983860886,6.33832162894,54.315635438,85.3893589842,73.7142252557,494.517123316,816.596176942,2874.5357315,822.511924919,444.581623893,874.569566023,556.640623294,1510.27124962,1372.72584421,1031.59466959,1298.59480071,870.190637949,-0.0780421787681,0.0,0.0,0.0,21531.5142752
72,13.2303370398,36.5118898987,13.1131471115,-9.08583500413,-7.14682148362,6.37511885174,51.9368484845,77.0264836198,72.4996322934,524.667001725,797.730918729,2909.11661248,838.395505933,414.657860747,772.014177173,536.678338873,1520.65112075,1362.02001007,1022.149754,1319.23720362,870.190637949,-0.0792865870856,0.0,0.0,0.0,19920.3125268
73,12.4006828159,35.0514143028,11.9494638579,-8.34843390234,-12.1495965222,6.11753829208,49.9545260233,71.3045162652,71.5453092517,560.728620998,754.610328527,2826.98702015,816.072635319,417.507742951,774.862937975,505.1993519,1359.76311821,1282.32102258,624.413864094,1277.95239781,860.485909644,-0.0768570279896,0.0,0.0,0.0,18748.5294369
74,12.0035079214,34.9053667432,12.6094633152,-8.98049198958,-4.85983860886,6.55910496579,47.9722035621,55.8992195412,72.7599022139,416.777730948,808.511066279,2948.02010358,894.631968441,455.981152711,868.87204442,537.446119043,2044.83461288,1370.34676995,586.634201729,1399.93023314,873.425547383,-0.0840864477388,0.0,0.0,0.0,21238.5685028
75,12.056464574,34.0290813856,13.0610418912,-8.2430908878,9.86261364739,6.50390913158,49.1615970388,59.8605815559,70.5620673299,132.422995365,819.291213829,2801.05135941,861.576948493,410.38303744,709.341439543,506.73491224,1370.14298934,1320.38621063,589.782506926,1255.43341283,879.895366253,-0.0754941045942,0.0,0.0,0.0,18309.1107783
76,12.3035956194,34.9053667432,9.30946602885,-8.95415623595,10.8631686551,9.88005432435,50.7474550078,55.8992195412,72.4996322934,91.6319833999,1061.84453371,3155.50538946,1030.28633602,528.653148925,908.754695639,658.755385913,1899.51641704,1943.70366502,546.755669232,1360.52200942,928.419007774,-0.0817754037206,0.0,0.0,0.0,24753.9177722
77,17.6433914227,48.9259324643,14.3115671787,-10.4026226859,6.43213933526,10.0088446042,56.6944223915,80.1075429646,74.7263860575,501.31562531,983.688463973,2878.85834162,907.939833614,577.1011464,982.822476475,643.399782511,1738.62841451,1767.65217027,6.29661039422,1270.44606948,899.304822861,-0.0764422252171,0.0,0.0,0.0,26951.0110656
78,14.0776434813,44.2524105572,13.5820940943,-10.033922135,10.4343593661,8.18738207511,49.9545260233,95.9529910235,70.3885540495,227.30643624,964.82320576,2779.4383088,904.505545827,567.126558685,965.729911667,534.374998363,2107.11383967,1880.65819731,93.3997208477,1251.68024866,896.069913427,-0.0753163319774,0.0,0.0,0.0,24607.444886
79,17.5727825526,82.0787284923,9.98683389289,-16.1964884856,22.2980830289,11.5451286565,79.6893629419,58.0999762161,79.873946707,43.1557083109,1412.1993291,3289.50630326,1088.66922839,927.636657547,1638.03746079,947.440729856,3197.00030847,2010.31774412,110.190681899,1399.93023314,918.71427947,-0.0840864477388,0.0,0.0,0.0,36178.8028979
