,ORO_fnf,SHA_fnf,FOL_fnf,YRS_fnf,MHB_fnf,PAR_fnf,NHG_fnf,NML_fnf,DNP_fnf,EXC_fnf,MIL_fnf,PFT_fnf,KWH_fnf,SUC_fnf,ISB_fnf,ORO_otf,SHA_otf,FOL_otf,YRS_otf,MHB_otf,PAR_otf,NHG_otf,NML_otf,DNP_otf,EXC_otf,MIL_otf,PFT_otf,KWH_otf,SUC_otf,ISB_otf
10,23242.6056544,4004.10311975,8056.8676294,1155.56623189,632.972098994,1420.51899773,536.176306663,2320.6558493,505.151188686,241.353568765,687.762416526,139.510643074,56.5731584126,730.414597404,4345.91748268,20458.3949924,9696.75183375,4466.02981061,509.82776739,335.585472309,296.861377047,724.320631277,5162.74452278,852.189554681,107.863398488,592.906397764,149.34851962,219.820815931,971.261347981,43.8613422759
11,20906.2537855,10133.9867069,5851.41107401,1162.63467372,621.252159772,971.780723857,536.176306663,2034.95989366,823.35172317,265.486730054,1225.95471599,206.095075746,59.4022929395,702.328224035,5190.69945442,18086.8537697,7049.96508558,3243.68833276,509.82776739,335.585472309,203.083658934,712.244456557,4527.06703668,852.189554681,107.863398488,350.826637277,125.893953127,131.293237261,871.27630584,54.3587341175
12,21365.7233183,16917.9095911,3636.816788,1159.65848768,586.080419481,1020.38004199,430.506201277,1477.40832957,828.328980847,341.340604257,1036.31212913,148.625361,55.6304313078,674.241850665,6723.53735552,16288.8595093,5133.1333722,2015.87689146,509.82776739,335.585472309,213.242670309,362.174196299,3286.75971403,852.189554681,107.863398488,401.314758521,83.0314686156,109.538173026,728.433225175,34.9456293884
13,29965.3703978,10332.1275322,3828.70913108,1159.1004528,597.812281327,871.737416636,367.89015053,0.0,826.336054501,172.393837984,1137.8144493,185.088466201,55.6304313078,716.37985521,5652.29660886,13792.1693332,5767.28907019,2122.34582312,509.82776739,328.439411776,182.176568036,724.320631277,0.0,852.189554681,107.863398488,730.131599183,74.4039500898,94.5292926306,714.164260081,40.2664848559
14,54392.9237948,8891.89686328,3145.99011453,1160.27852644,621.252159772,1148.97287813,360.059464353,2000.10561086,828.328980847,175.840909695,721.153859593,149.417024842,65.0596087807,646.138588316,7707.58752857,13250.6957207,5372.57890307,1743.88295833,509.82776739,328.439411776,240.117697547,374.222609697,4449.57412275,337.876410617,84.6761776984,466.04204208,86.5342987179,88.5294168669,628.465230782,32.0694518987
15,38265.4651843,9775.23834023,3658.68207199,1154.38815825,656.411977438,577.365383159,360.059464353,2132.50510122,508.135520016,262.039658343,538.192299468,128.414648794,97.1132835565,646.138588316,14039.2604622,9764.76281229,5358.00303926,2028.18430925,509.82776739,321.293351243,120.652745351,531.185119729,4744.14816363,470.207264019,91.2263296725,390.953912786,77.6380699376,82.527702906,785.57727654,52.0583752332
16,57826.8539874,10605.3349258,3734.39469715,1169.64111168,668.143839285,745.989251445,410.939298724,2038.42972718,832.304717162,175.840909695,653.042982488,199.753298015,346.978860889,674.241850665,9998.31272341,13928.6382924,5760.9517381,2069.99045856,509.82776739,321.293351243,155.900265803,398.374959136,4534.89205405,397.943915317,90.72674181,480.281204394,94.6211978033,75.0251009056,699.87824724,44.2928417878
17,60343.4052827,25254.6629965,4863.55712415,1096.7865577,668.143839285,1006.08814096,320.925659247,1909.50007034,503.15826234,272.384532788,431.350634156,176.367463448,318.697047745,632.103846121,6479.62073951,16780.650874,5093.63066883,2696.10591908,489.718533352,307.015934006,210.249045284,386.298784417,4248.05889056,881.285165185,80.6477549347,530.769325639,79.2567293273,75.7750853761,699.87824724,40.6979843678
18,69222.3224687,38153.0197206,3727.86774671,1024.4900386,679.863778507,691.666318267,814.028285491,1728.3279762,827.327459485,2282.49573226,866.712622482,176.367463448,150.864933142,758.517859754,9614.93064236,12791.6065951,5868.26389486,2066.47405348,489.718533352,435.5420968,144.553461274,760.549155435,3844.94428621,413.892326705,91.2263296725,409.085392823,115.110354703,81.776799337,785.57727654,53.0642355818
19,41293.7516468,34799.4644297,4844.95531538,1025.66811224,668.143839285,431.567428751,0.0,2062.83552252,495.20678971,7540.3778852,653.042982488,311.123889972,132.944539239,8385.88512877,7246.089006,13529.2936421,4607.34605298,2685.55670384,489.718533352,3591.41005177,90.1940592526,567.385882566,4589.07819581,0.0,76.1086423561,432.383294584,100.283306736,81.776799337,757.005250857,41.1280261111
20,44182.403056,31441.5448034,3752.99650592,1025.66811224,656.411977438,714.526505289,317.010316159,1888.60309542,830.311790816,2254.90452132,650.373309919,806.946764469,118.808398729,3890.88316107,7341.86055236,12425.593073,3450.57170181,2080.53967381,489.718533352,3834.17025629,149.323947604,615.690581444,4201.52948622,360.405028196,66.0280694876,464.753936935,90.3090380062,81.776799337,742.719238016,40.4093461808
21,45214.4543157,19938.0296605,5417.36886941,1023.86999985,843.966772866,505.905878001,317.010316159,1951.33300708,492.222458379,4716.85290402,737.171895012,533.081877036,130.123030411,6812.50777273,6148.71081363,12414.9019564,4498.0270744,3003.00994045,489.718533352,2984.5830596,105.723247647,591.538232005,4341.03355928,385.734858048,93.2484710204,429.79308315,81.1440989715,87.7794323965,742.719238016,40.2664848559
22,98922.4642737,16820.148479,5244.40468262,981.583356602,2930.46171052,574.486439066,301.353850249,1804.97620884,811.424514225,2165.28797546,515.493237309,344.018157639,595.910290029,5042.71158188,5800.34304664,13195.9823591,5908.82282024,2907.09022403,489.718533352,3926.95141259,120.063677201,350.098021579,4015.49600882,0.0,78.1244397312,608.447666366,82.4908491752,87.0285288274,685.592234399,44.4357031127
23,99000.4726834,16841.9701558,6823.6003428,949.279337349,8767.89756263,1091.80527401,305.269193338,2132.50510122,501.175452371,1461.89506219,1432.99809176,440.706983795,1000.39645752,2865.5531988,5626.15916315,15589.5347043,7094.74889903,3782.47973374,489.718533352,1906.35133352,228.172168012,627.738994842,4744.14816363,366.033879274,88.7125304282,850.527426853,186.548895199,138.048612087,742.719238016,46.0188398354
24,64842.9303511,17878.0633703,7336.29230027,950.457410988,8978.80877814,991.79623993,254.389358967,1752.69478465,893.953920988,1623.9659816,1495.70117058,440.706983795,563.844223492,2458.19100657,4938.1032338,17622.1046412,8516.00124283,4066.72247791,468.576451496,1328.03506434,207.265077114,446.679658014,3899.21456795,440.173511669,65.0193778034,1602.71082608,160.128919113,130.539576396,814.132254475,46.7375197656
25,50306.0632134,15374.6806076,7355.22045656,948.659298592,5520.89018949,917.457790679,688.815809777,2041.89956071,489.238127048,1548.10844808,1483.65341745,630.155951373,297.011464697,2289.6389884,5051.33262126,16288.8595093,8243.28471848,4077.27169315,468.576451496,1149.5305893,191.736854405,241.442986558,4542.63293144,0.0,88.2050125997,1425.31634572,140.180381654,141.044873574,742.719238016,43.8613422759
26,47570.308287,12244.5792871,5433.03355048,946.923190071,3598.60554981,977.504338898,1295.44866625,1839.83049164,836.280453477,1279.14903113,1848.2348561,552.471290925,228.179994285,2107.069117,5077.47006697,14316.6629369,5341.42035362,3011.60559732,468.576451496,1070.99744258,204.281108944,627.738994842,4092.98892274,358.528744503,103.327457896,1411.03517998,125.625242873,131.293237261,728.433225175,45.8745207419
27,41533.2374644,9732.4678537,3076.77180506,947.481224953,2649.0877882,806.00152652,900.136394769,1822.40335024,829.320385831,1096.4395932,1685.31637619,365.024767183,189.517697651,1952.53495204,4972.92028412,14950.5832638,4307.48462283,1705.51507176,468.576451496,942.471279787,168.444520342,796.749918272,4054.20039579,323.791069656,102.819940067,1620.7723004,106.754745363,108.040042282,871.27630584,53.2085546753
28,49520.5185282,9158.12132027,3986.00863681,947.481224953,2250.51447365,577.365383159,900.136394769,1592.41966543,837.271858461,1189.53248527,1627.95264251,377.708322644,182.921467555,1854.07219994,6166.07002285,14884.5498964,6558.61060406,2209.47452683,468.576451496,863.938133067,120.652745351,229.36958797,3542.62936793,358.528744503,101.313246514,1509.46321446,137.21497206,105.034589809,856.990292998,37.8218068781
29,47922.9062986,9259.37390063,3517.04724733,948.659298592,1945.77220862,563.073482127,528.325994706,1623.76512781,554.86306719,1106.75885246,1284.71489379,374.931148951,325.293277841,1685.58773768,5356.10510143,10349.6297805,6440.94747156,1949.65126241,468.576451496,806.813760288,117.668777181,627.738994842,3612.38140446,230.875387068,77.1165410436,1299.75409633,124.815913178,102.7827982,871.27630584,52.7770551634
30,39037.7484398,10360.0592785,3507.90951671,944.567042794,1734.86099312,920.336734772,473.560255916,1804.97620884,863.129319075,917.133315233,1420.95033863,300.819559534,235.719904699,1643.44973314,4842.33168744,16250.4972673,5306.03691611,1944.41572595,468.576451496,778.258925813,192.33557941,591.538232005,4015.49600882,0.0,76.6121952016,1348.94011128,134.521471653,98.2792149829,799.863289381,41.2723452046
31,69810.5058775,9232.31502139,10226.7523049,1989.58036426,14403.7218458,1825.79892506,1932.35428822,1969.38393878,1383.00995324,2469.01085446,1618.91682766,383.156832616,529.30933673,4515.94430263,7412.87549919,13834.9337997,9785.36886083,4704.36393287,1093.56675062,981.701093577,189.148817287,6738.50549346,1135.63719787,1971.02280598,92.5585639723,1939.43831247,159.498729588,117.607858872,1880.53708416,60.0032142189
32,98462.2146568,9010.60678508,7336.94499531,2004.58530219,11631.5925797,2710.35449754,1666.42497067,2012.73736436,1294.99746993,2561.66462912,2517.29587401,852.456851652,434.855515886,4227.81830763,6497.7690037,13372.0713388,9280.49473751,7772.03665567,1093.56675062,645.850952359,173.688192563,5208.30146924,2492.64666124,1385.93941221,128.36236078,1896.59481524,139.822101315,119.390910187,1865.36458842,50.072894371
33,80106.8358668,7942.47934898,7273.63357599,2507.62274594,9617.62296281,2129.56179999,1347.30978962,1936.86886959,768.763750763,1745.78447126,595.446508121,559.62589998,393.70533478,3971.44359461,6165.08370415,9179.26695486,8501.00289022,6406.30399279,1093.56675062,490.857898703,157.706097673,4475.95781613,1828.44572474,1385.93941221,226.321231646,1763.86398069,127.896484309,130.080027088,1941.73849955,56.5978667197
34,90747.1829427,7290.44764614,6686.53438346,2389.00933168,8214.5685908,1939.31157786,1143.44700099,1680.2961234,768.763750763,1460.76067553,2969.2235229,501.626998174,390.902890201,3923.47889204,6368.36398947,8881.80235705,9604.43802961,3855.73817296,1093.56675062,400.429354922,137.088712422,3857.43557993,1707.0317456,1388.31779999,177.004772655,2435.63881633,142.803505566,176.411788308,1957.08147277,46.5276010842
35,81331.5678983,6806.18099455,6991.66931677,2405.00633162,7162.2778118,1545.44460747,1085.845337,1860.96138792,1225.7002848,1414.4337882,1507.20129858,449.427986548,376.87160306,3795.29153553,6405.35094095,8027.77080562,8525.61286317,3469.5196814,1093.56675062,374.594728675,150.492427049,3092.61118103,1028.52701391,1389.63912653,243.886106491,1978.08146684,135.948195147,230.758089458,1972.42444599,45.5348606531
36,73043.1743732,7183.25956968,5425.52755747,2098.02514291,6392.91089622,1281.74703784,1081.42953653,3429.24816627,928.885772122,1439.35370153,1628.22645508,397.241675413,388.100445623,3763.37136375,6331.37703799,12645.0754084,7209.9827209,4070.62959466,1093.56675062,361.684767465,162.862858199,3108.71274732,3221.21467609,1389.63912653,187.139269292,1886.93402665,146.383110027,230.758089458,1804.16317303,47.3774801904
37,66150.3512968,6637.45578951,6574.2708358,2027.34072458,5849.71615465,1278.38826973,1192.21706402,2388.5320309,1219.12463949,1353.87217799,1876.71136351,452.349099121,404.934177342,3779.41589454,6081.83840535,10220.7074918,7832.20311012,3597.08704355,1020.40669683,400.429354922,169.043245347,2490.27379508,4628.20328265,1070.94837734,199.303837244,1965.62044967,147.573112582,209.379855656,1742.96175763,48.2288170652
38,62224.1880393,6319.47031515,9794.99453293,2120.7805653,5657.40423231,1281.74703784,1081.42953653,2421.08608699,1219.12463949,1100.90395359,1446.14109518,365.757162075,373.135010288,3763.37136375,6516.31179538,10203.7274831,6106.44195931,3517.77257336,1020.40669683,620.03102994,180.380393021,2327.50916892,7099.47839108,1459.80156603,164.166157587,1983.68192399,161.587631923,165.722671407,1773.64770407,45.8176677656
39,59033.6440847,5965.95915096,8301.30192357,2157.11483647,5589.56450274,1148.21886897,939.584212353,2720.97327187,1219.12463949,1150.78037336,1782.38293271,361.616802515,453.557543991,3651.22853803,6081.83840535,18650.3385046,6014.65626618,2986.7954059,1020.40669683,27371.1763004,163.896141675,2132.20827432,16398.8804819,1406.5521063,333.066504918,1921.37683815,157.115525545,162.156568778,1712.44628868,44.8249273346
40,55847.7806347,6002.27042116,7737.04705759,2087.36047628,5566.91151747,1174.91764811,819.916019459,2312.66353613,1219.12463949,1243.43414801,1993.62933145,428.302839102,438.601640782,3523.04118152,6590.18706646,13250.6957207,5693.56477352,2950.84993173,1020.40669683,31944.0668883,165.953051773,2001.9799166,11727.4292538,808.057248105,375.626632817,2153.65579862,254.900466701,189.775482181,1758.30473085,45.6762642094
41,48745.8950204,6188.62754105,10079.8959199,2081.09808483,5544.25853219,1104.82906871,806.619553582,3313.61304012,1219.12463949,1022.52149493,1601.52972938,425.424061494,417.087635974,3346.88912245,6349.91982966,22143.8180836,5901.85175494,3298.19261154,1020.40669683,12219.616473,172.133438921,1953.17551394,4171.07081647,809.272868526,522.235845524,1123.82973597,525.296558074,216.502869928,1697.13741095,53.7610489828
42,43646.4852818,6165.93299718,8632.21831114,2035.58724005,5487.74529525,1098.14580564,935.168411877,2561.98472013,1754.78682239,1100.90395359,1935.17034748,376.527177125,451.689247606,3331.01348146,6201.97202375,14529.227491,5442.50080048,2980.54401909,1020.40669683,5554.37112407,167.49814856,1464.88163545,3742.54594066,976.460316163,361.439923517,1248.22989051,381.312646748,209.379855656,1712.44628868,44.3992588972
43,42911.6460629,6839.96095024,8991.85328066,2023.93051141,5329.29362459,1298.43805894,837.628285812,4133.78031889,1224.78981083,1140.09518291,2391.06827865,405.526628028,425.504501833,3314.96895067,6460.78205223,15956.1771156,7983.77096932,3550.39699829,1020.40669683,3513.479762,164.407954986,1757.84685801,3535.47747034,1401.66319809,206.060168336,1282.79871229,252.21976202,213.837483942,1727.78926189,45.5348606531
44,40361.5511515,7638.8088946,7357.17854169,2024.42654242,5227.4744171,1321.81234313,850.924751689,3331.66397181,972.902130154,1147.23084092,2363.13939638,394.756612977,417.087635974,3250.95971731,6682.60512922,12540.0509098,8046.29931262,3167.30420014,848.578377971,2596.40199362,158.217910983,1562.51820209,2271.27439573,969.19302017,269.563336627,1404.45464282,253.710464146,223.635075186,1666.553751,44.6835237783
45,34876.7798692,29881.7313456,8145.63415545,2019.59024011,5238.80090974,223.635691657,1373.90272137,3479.81416715,972.902130154,1706.59324193,1795.66284241,300.726422612,457.303668887,3218.87065574,6710.41931673,14011.0227794,7727.1090196,3022.54552424,848.578377971,2066.7700998,137.088712422,1774.11499223,2706.95116913,734.155454488,230.381374274,1626.93280327,222.703220145,193.341584811,1773.64770407,48.2288170652
46,37812.2363242,93396.7767126,8646.57760211,1999.25296888,5340.62011722,1181.60091118,3979.96096885,3414.78402877,2377.44985086,3014.13853259,2048.11803313,313.981500097,476.939845185,4644.13165914,6848.99709493,11933.8017084,7166.36075167,2667.58396675,848.578377971,1898.85238111,126.273034913,2343.80506446,3114.02035216,1203.00175217,253.346556013,1716.8201406,310.948947269,190.667007839,1635.97009105,54.8966507387
47,43474.8667805,67470.8789377,10123.3001403,2016.67605795,10341.8031341,1151.57763707,3284.12894276,5210.59831764,3672.4473208,5778.78518699,1636.16701965,349.606372995,654.628176436,4884.29295157,8521.99088417,10523.8320925,6555.44193802,3394.69839547,848.578377971,1860.03427451,97.9205088728,5810.72213915,2671.19168117,1196.95007659,234.433586936,2096.95116993,251.621561811,183.543993567,1666.553751,64.3998443806
48,37493.9620129,37175.4085999,9832.52449798,2010.35166263,9606.29647017,1598.84216576,3182.17301622,3913.50437056,2628.43717396,3815.93034004,1257.34732729,421.266767949,533.989609819,4163.64018447,7311.1860406,13956.3094178,8133.43762889,3718.59837474,848.578377971,1614.6273809,71.1227364742,3157.57267262,2356.92888691,614.218644071,310.101323178,1714.01991202,256.093668188,192.450059153,1742.96175763,65.5354461365
49,31878.9166865,27911.6703639,10897.3964631,2012.33578665,7399.89570468,1745.70258763,3483.57593092,3458.13745436,1746.39022916,3024.82372304,1765.13274072,511.999064555,449.82095122,4996.43577729,9095.04205239,22551.3382937,8223.42774459,3407.2011691,848.578377971,1420.88973978,79.368724889,2506.56969062,3028.36586098,1465.87966813,586.413060931,2091.49072421,233.138135025,230.758089458,1697.13741095,65.9611145739
50,39756.9859767,22588.9269584,33267.8664186,2005.51536032,6539.91684802,2206.33364246,8646.62797614,3646.05428108,1860.60412991,2607.95492333,2506.75409001,489.180518516,414.285191395,4948.30218492,9797.49823485,32672.6812898,14129.0818988,3483.38994589,848.578377971,1291.71660855,78.8530488364,2034.54394636,2578.38529239,809.272868526,782.338732629,2247.60346738,243.573049905,277.089850678,1620.67826108,59.7189493378
51,33765.9401158,19415.1822843,22514.3892128,2000.67905802,5883.69563256,1732.37033463,6422.04582532,3331.66397181,1828.73754113,2369.25801493,1923.25950063,871.93093547,400.253904254,4387.92583591,9473.98569926,49345.1632191,13406.6260403,3920.98702282,1319.46308785,1227.13739484,87.1000029367,2067.10797612,2285.49405095,818.958192095,503.996923563,1842.69041513,222.405719506,223.635075186,1498.37771678,57.8748720319
52,33421.9230293,15789.2924669,16550.3882436,2000.67905802,5419.78633944,2223.02466357,4502.93893853,4748.21376061,1869.91119711,2661.41746865,2165.17290735,771.681738772,395.58316329,4003.53265619,10213.3302013,38144.0174441,9776.81346251,4789.92978987,1319.46308785,1097.9642636,80.9147873614,1546.25006787,2549.77770202,818.958192095,561.417807877,2421.77768487,308.268242588,216.502869928,1513.65249901,63.9741759432
53,33411.781936,15468.0773843,15047.8842511,1993.92063556,5114.32871698,2393.25936962,3239.82374465,10916.3301829,1740.72505782,2287.32602383,1846.18126181,1824.25596914,394.649015097,3827.38059711,11082.2769814,26325.3024617,9528.70691111,5934.51964422,1319.46308785,1046.29501111,81.4304634141,1562.51820209,2971.2348202,818.958192095,403.3260043,2254.60403882,256.391168827,206.705278684,1528.94432898,58.7262089067
54,34105.2766978,28796.757575,14521.1593502,1992.43254255,4933.22406104,3207.69208955,2530.69525269,10630.9461224,3572.29518462,12391.5275321,1850.1515441,1470.50500309,407.736621921,3667.27306882,10629.5566953,24265.0613995,7458.0892723,9213.95809533,1319.46308785,994.625758615,80.9147873614,1562.51820209,3006.9101682,818.958192095,801.957468687,2284.98651888,203.026591872,254.820091219,1559.52798893,78.0183188402
55,26768.5857705,42620.3533955,12759.8617726,1997.76487586,4831.40485356,2269.73895879,2131.80127637,6934.20887973,6440.38933899,20739.1495993,2524.004282,885.181779459,427.372798219,4820.28371821,9436.99874779,23267.6431074,7051.76066301,6123.03802781,1319.46308785,942.95650612,88.6460654091,1253.28484531,3549.69712556,846.824968912,683.697884681,2526.92626794,263.249678178,384.008592649,1590.11164888,110.360373471
56,38130.5106356,30092.965177,12198.5440343,2001.67112003,4763.56512398,2446.65692791,1874.75262423,6189.94908262,3856.97004443,10243.1455771,1979.11726517,820.578623141,413.351043202,9336.22802084,15482.2447291,20342.0504879,7195.7237237,4332.21106163,1319.46308785,891.287253625,105.134179497,1416.04947147,4185.37461165,808.057248105,483.727930287,2926.37887446,200.64338783,294.911172838,1544.23615896,92.6280759623
57,151601.543309,21566.799617,12696.5503533,1911.5794886,4661.74591649,2162.9438422,2233.75720291,5890.13987153,2769.76296612,6224.12343247,2085.35654282,742.301273186,451.689247606,5749.00871616,11775.6590317,20468.4572198,11352.2742205,4710.61531968,1319.46308785,1601.68801203,113.381133597,1237.01671109,5635.27460378,1428.35399428,414.14247802,2727.28262263,382.49625144,256.603142533,1819.50614624,81.5636121271
58,277366.701342,18449.7913026,10051.1773379,7940.83636409,4469.31476792,1895.92177761,5504.54061535,4556.78811348,2105.0158077,4638.90956278,2813.69798241,801.527888971,434.855515886,5140.49877479,6738.13487237,16738.5152967,13427.7504806,4128.25956685,1747.86019429,10165.785742,159.25119446,1269.55297953,7370.82979977,415.543984885,520.879821326,2924.97876017,287.993414106,259.268528519,14158.1547312,74.7558326659
59,154402.045215,27431.5934743,17760.1585086,7280.49508762,7526.51396973,5890.18252106,4309.0362332,5993.45513933,3695.61382503,2085.47838521,2279.078937,709.661015308,857.033306298,6954.37520286,6185.89502884,23165.1341657,5745.00278567,3713.12841128,1409.915518,2198.66343927,214.87467879,14961.131218,7511.59597241,1727.50232389,204.72000407,1149.25581145,271.378163374,218.598414772,2765.48568391,83.3216810843
60,186658.522604,23238.34006,16769.0410835,7632.67710174,6242.685836,6995.14868234,3416.79921483,17421.683234,3956.91985306,2227.82561404,2052.2252217,674.057309893,737.40514487,5746.98203859,6605.96816576,24863.1350411,5922.02559544,3618.77154156,3843.28932865,2224.10106215,227.254766795,17186.7563381,4075.90850849,1472.75056616,189.066251048,1030.93215293,288.898711749,193.635696368,2914.99443405,89.1061069734
61,162397.907204,18290.0566284,18856.6861833,7172.60834386,5606.61385481,6511.8973525,10330.5198909,23054.5096083,3786.35773023,2221.20225969,1875.61611323,669.781478446,726.195366556,5545.83428944,7561.41509633,23253.8075447,5738.98232018,3574.42576636,3843.28932865,2224.10106215,190.104845924,10781.9419254,4844.10645,1601.31563892,194.696526957,1194.82953155,279.989687242,203.10241211,3258.84751163,100.262410232
62,133963.841887,18265.6163504,17144.9934291,6426.08168013,5182.52612527,6173.96415305,6778.74437487,26642.0835492,3753.98532258,7265.92950056,2121.91052109,705.385183861,928.066697451,10563.5501812,6993.09825789,19330.167744,5679.62264292,3622.67865832,3843.28932865,2757.85002788,267.504538095,8482.19407766,4773.00817392,1406.15570834,226.004033003,1282.11265629,271.378163374,210.850413441,3438.18982081,99.8484039433
63,109718.828169,20355.2601209,14917.0188947,5767.72452769,4958.73847603,5538.54006402,4186.42417332,10434.4521791,3771.89131056,18007.8392754,3261.38153644,614.407344459,711.239463346,6438.75465026,7264.92769328,21942.5735354,5967.54876429,4042.69370984,3843.28932865,2910.3287269,492.914845601,7418.65786271,5534.13835781,1406.15570834,296.120792996,1321.87590209,244.06248644,204.821126521,3049.50116594,85.9383757594
64,104804.298361,18536.2051427,16399.2893408,5042.09317008,4876.35314539,5190.66765282,7425.41382233,7215.30438194,3586.96393184,6193.38521339,6311.37976787,625.668445102,663.569309138,5797.31119832,7371.94327289,19178.6054437,8444.28376799,4484.0025477,3843.28932865,3278.95370131,474.953095453,7418.65786271,12028.6503525,3744.50729361,175.291899983,827.271528521,263.361640784,236.667893557,2615.97693377,82.4965840447
65,87252.4061905,19077.3827274,16769.0410835,4133.2403597,5076.53399945,5041.92220803,8871.8338004,6299.11238445,3244.92921222,3876.30898466,5128.09874111,616.735767524,594.413746496,4854.23056756,7602.64321824,16561.1685386,7366.72606797,4401.17167242,3843.28932865,4130.45239567,347.38604198,5143.61759085,7781.93770144,3744.50729361,214.109083897,1112.40480338,285.632602585,211.71436614,2182.4527016,82.9091325645
66,97986.363358,21358.1843867,16915.571121,3342.87695584,5359.21941039,4791.72825712,6203.70902402,5828.15071085,4228.94924113,3091.78912889,3443.19308377,517.629614876,571.984657744,4627.74934875,7660.24423068,18928.3075368,7478.5799794,4291.18633567,3843.28932865,3583.91109935,332.524142261,4896.26421901,5498.54714978,1643.06955771,225.377565683,1283.09273629,247.626096242,214.287842264,2047.94596972,71.7528293061
